"x"	"y"	"bio.1"	"bio.2"	"bio.4"	"bio.12"	"bio.15"
-58.25	-21.75	25.62856012	10.04404089	272.9480712	1182.340067	76.66211069
-57.75	-21.75	25.38973724	10.06539442	265.3391596	1204.723326	77.59874487
-57.25	-21.75	24.91833805	10.11466095	262.1092708	1231.491002	78.57773279
-56.75	-21.75	24.29489984	10.17612142	263.5982651	1267.415799	79.68910808
-56.25	-21.75	23.6233038	10.26790091	267.4014629	1304.97093	80.58702497
-55.75	-21.75	23.17033312	10.41160767	271.3202611	1333.008774	81.47892832
-55.25	-21.75	22.85399472	10.55095033	274.9208865	1354.889664	82.31106029
-54.75	-21.75	22.69858541	10.60448631	275.3324254	1369.194431	83.16099207
-54.25	-21.75	22.78956984	10.55847453	272.5253263	1376.344264	84.1806907
-53.75	-21.75	22.93809729	10.52025759	269.5646154	1378.846936	85.05934299
-53.25	-21.75	23.07520871	10.54483344	266.9428356	1371.82308	85.91239356
-52.75	-21.75	23.20227686	10.61392212	264.6315127	1363.125888	86.54691449
-52.25	-21.75	23.23436122	10.63693743	261.6580941	1354.06439	87.02270201
-51.75	-21.75	23.24824589	10.60384803	257.738395	1345.700229	87.46262577
-51.25	-21.75	23.11260742	10.62794802	255.1911667	1342.692651	87.69041893
-50.75	-21.75	22.63814434	10.68332009	257.4717674	1348.387631	87.89269834
-50.25	-21.75	22.09663181	10.82537399	261.6122871	1357.434514	87.81674203
-49.75	-21.75	21.46103409	10.93854525	268.7676641	1363.180031	87.58389536
-49.25	-21.75	20.8256509	11.04941876	278.7518757	1364.575288	87.17778652
-48.75	-21.75	20.28459204	11.15777376	287.7325989	1363.229948	86.40229315
-48.25	-21.75	19.78393164	11.07081075	294.4100384	1357.298518	85.55238706
-47.75	-21.75	19.32293063	10.94863774	298.6574478	1351.667311	84.43743254
-47.25	-21.75	18.68763212	10.65416582	302.2314159	1347.343436	83.32884767
-46.75	-21.75	17.98169467	10.22659772	304.6589525	1352.465849	81.69906151
-46.25	-21.75	17.24513852	9.856267315	306.9428434	1358.687083	79.79921702
-45.75	-21.75	16.84961803	9.462902398	307.0041656	1363.098253	77.40280105
-45.25	-21.75	16.42293216	9.261347482	307.5619971	1366.338954	74.90486731
-44.75	-21.75	16.39949128	8.942674739	303.0525359	1362.304445	72.37349577
-44.25	-21.75	16.68299328	8.659028788	295.3731126	1361.818079	68.74197787
-43.75	-21.75	17.02899088	8.580792237	289.2415286	1342.768097	65.54428
-43.25	-21.75	18.09627545	8.284800573	278.3883751	1286.344421	61.96820912
-42.75	-21.75	19.21343446	8.026713585	268.4293698	1222.990405	57.9184993
-42.25	-21.75	20.55094854	6.904014536	247.6929448	1145.421753	54.48597631
-41.75	-21.75	22.0673089	5.080113896	220.2033891	1047.893597	50.6813117
-41.25	-21.75	23.11599659	3.461520659	196.9613842	963.0839843	46.74194724
-40.75	-21.75	NA	NA	NA	NA	NA
-40.25	-21.75	NA	NA	NA	NA	NA
-39.75	-21.75	NA	NA	NA	NA	NA
-39.25	-21.75	NA	NA	NA	NA	NA
-38.75	-21.75	NA	NA	NA	NA	NA
-38.25	-21.75	NA	NA	NA	NA	NA
-37.75	-21.75	NA	NA	NA	NA	NA
-37.25	-21.75	NA	NA	NA	NA	NA
-36.75	-21.75	NA	NA	NA	NA	NA
-36.25	-21.75	NA	NA	NA	NA	NA
-35.75	-21.75	NA	NA	NA	NA	NA
-35.25	-21.75	NA	NA	NA	NA	NA
-34.75	-21.75	NA	NA	NA	NA	NA
-34.25	-21.75	NA	NA	NA	NA	NA
-33.75	-21.75	NA	NA	NA	NA	NA
-33.25	-21.75	NA	NA	NA	NA	NA
-32.75	-21.75	NA	NA	NA	NA	NA
-32.25	-21.75	NA	NA	NA	NA	NA
-31.75	-21.75	NA	NA	NA	NA	NA
-31.25	-21.75	NA	NA	NA	NA	NA
-30.75	-21.75	NA	NA	NA	NA	NA
-30.25	-21.75	NA	NA	NA	NA	NA
-89.75	-22.25	NA	NA	NA	NA	NA
-89.25	-22.25	NA	NA	NA	NA	NA
-88.75	-22.25	NA	NA	NA	NA	NA
-88.25	-22.25	NA	NA	NA	NA	NA
-87.75	-22.25	NA	NA	NA	NA	NA
-87.25	-22.25	NA	NA	NA	NA	NA
-86.75	-22.25	NA	NA	NA	NA	NA
-86.25	-22.25	NA	NA	NA	NA	NA
-85.75	-22.25	NA	NA	NA	NA	NA
-85.25	-22.25	NA	NA	NA	NA	NA
-84.75	-22.25	NA	NA	NA	NA	NA
-84.25	-22.25	NA	NA	NA	NA	NA
-83.75	-22.25	NA	NA	NA	NA	NA
-83.25	-22.25	NA	NA	NA	NA	NA
-82.75	-22.25	NA	NA	NA	NA	NA
-82.25	-22.25	NA	NA	NA	NA	NA
-81.75	-22.25	NA	NA	NA	NA	NA
-81.25	-22.25	NA	NA	NA	NA	NA
-80.75	-22.25	NA	NA	NA	NA	NA
-80.25	-22.25	NA	NA	NA	NA	NA
-79.75	-22.25	NA	NA	NA	NA	NA
-79.25	-22.25	NA	NA	NA	NA	NA
-78.75	-22.25	NA	NA	NA	NA	NA
-78.25	-22.25	NA	NA	NA	NA	NA
-77.75	-22.25	NA	NA	NA	NA	NA
-77.25	-22.25	NA	NA	NA	NA	NA
-76.75	-22.25	NA	NA	NA	NA	NA
-76.25	-22.25	NA	NA	NA	NA	NA
-75.75	-22.25	NA	NA	NA	NA	NA
-75.25	-22.25	NA	NA	NA	NA	NA
-74.75	-22.25	NA	NA	NA	NA	NA
-74.25	-22.25	NA	NA	NA	NA	NA
-73.75	-22.25	NA	NA	NA	NA	NA
-73.25	-22.25	NA	NA	NA	NA	NA
-72.75	-22.25	NA	NA	NA	NA	NA
-72.25	-22.25	NA	NA	NA	NA	NA
-71.75	-22.25	NA	NA	NA	NA	NA
-71.25	-22.25	NA	NA	NA	NA	NA
-70.75	-22.25	NA	NA	NA	NA	NA
-70.25	-22.25	NA	NA	NA	NA	NA
-69.75	-22.25	18.35304334	9.255559841	113.1097929	293.0341978	125.0637134
-69.25	-22.25	13.8408206	10.0077879	180.5633659	540.2240047	134.175876
-68.75	-22.25	9.074946439	10.3465786	259.6707983	772.5845291	136.0679567
-68.25	-22.25	6.51093358	10.83681718	311.5347213	885.3456372	126.8847746
-67.75	-22.25	4.985491646	11.08449784	342.0987003	996.3133263	115.1757703
-67.25	-22.25	4.311651857	11.02194887	338.0620243	1162.186172	106.3579371
-66.75	-22.25	4.934866445	10.55239821	288.0407184	1478.768877	94.92961381
-66.25	-22.25	6.271583204	10.19296075	242.3059699	1818.281725	89.05818191
-65.75	-22.25	8.262810862	10.13657666	228.8715715	2216.348903	83.44961488
-65.25	-22.25	10.48384794	10.27337851	235.8245266	2555.08347	79.23540531
-64.75	-22.25	12.99161854	10.5549277	259.7854341	2568.640216	76.00028541
-64.25	-22.25	15.15037584	11.02074702	305.0346919	2264.157817	73.08668389
-63.75	-22.25	17.6881226	11.44002909	342.3691998	1899.133491	70.75964704
-63.25	-22.25	20.72908741	11.49002522	345.565158	1558.726443	70.11240277
-62.75	-22.25	23.39715004	11.41803339	335.444937	1261.871349	69.28501506
-62.25	-22.25	25.03126028	11.46650174	333.3136616	1118.397575	68.58885571
-61.75	-22.25	25.1166099	11.64703515	334.4501719	1065.791379	68.57438216
-61.25	-22.25	25.07856649	11.64443596	333.0535029	1053.143504	69.05373376
-60.75	-22.25	25.4793842	11.0125368	326.704737	1063.538633	69.41777487
-60.25	-22.25	25.91359193	10.20333798	320.2805535	1073.868298	70.25488596
-59.75	-22.25	25.98281481	9.916807475	311.5364121	1097.222256	71.25292193
-59.25	-22.25	25.62173281	10.20507488	302.3058689	1132.20045	72.37143296
-58.75	-22.25	25.23097038	10.52995292	293.4601424	1162.690984	73.45678888
-58.25	-22.25	25.2498274	10.34553087	284.7743275	1184.831631	74.20803965
-57.75	-22.25	25.09036849	10.2626075	277.3962067	1204.216935	75.22451484
-57.25	-22.25	24.67546729	10.26132132	274.0500351	1229.158864	76.06991898
-56.75	-22.25	24.11152793	10.28918556	274.9685475	1265.660935	77.00478383
-56.25	-22.25	23.31179192	10.40505384	278.9913641	1300.237027	78.11745714
-55.75	-22.25	22.93564807	10.52006051	282.4508465	1327.369304	78.84558835
-55.25	-22.25	22.58305097	10.64324162	288.4818211	1351.400891	79.89546835
-54.75	-22.25	22.3569488	10.73119001	291.1820305	1366.890839	80.84739201
-54.25	-22.25	22.35180415	10.75822	291.0292181	1375.731276	81.90651859
-53.75	-22.25	22.29925762	10.83379413	292.7992035	1381.194961	83.10199241
-53.25	-22.25	22.42794109	10.89246576	286.7665108	1377.239576	83.70567392
-52.75	-22.25	22.46786561	11.0271075	283.1792564	1371.164164	84.58013594
-52.25	-22.25	22.47510109	11.03516244	279.1927181	1364.650424	85.01205658
-51.75	-22.25	22.56720156	10.88179036	273.167004	1358.46905	85.24366246
-51.25	-22.25	22.48522673	10.77567165	270.0100404	1355.158705	85.65738844
-50.75	-22.25	21.8740375	10.81040338	273.236742	1367.230747	85.44922419
-50.25	-22.25	21.31185811	10.93305793	277.4851123	1377.455587	85.47700173
-49.75	-22.25	20.70148957	10.97080723	284.1985564	1386.536755	84.99786088
-49.25	-22.25	20.15062305	10.96971772	293.2734744	1391.742323	84.32138351
-48.75	-22.25	19.73282584	11.05283047	301.8436518	1390.944514	83.94798603
-48.25	-22.25	19.40147476	10.89854024	302.794379	1390.353137	82.64019744
-47.75	-22.25	19.16888809	10.78085631	302.1870686	1385.782378	81.69403785
-47.25	-22.25	18.68676736	10.50249933	303.4705978	1380.794512	80.51032303
-46.75	-22.25	18.09264364	10.01304423	304.046338	1385.931844	78.39332351
-46.25	-22.25	17.39389857	9.581851465	304.659119	1389.250683	76.91348676
-45.75	-22.25	17.2700104	9.220551678	302.9939149	1387.764915	74.21594161
-45.25	-22.25	16.89741239	8.972333932	301.930802	1387.731633	71.79623301
-44.75	-22.25	17.10881772	8.516420237	293.8288666	1374.972968	69.4760657
-44.25	-22.25	17.70838985	8.119981027	283.0775175	1362.869604	65.65975319
-43.75	-22.25	17.95653635	7.889461248	275.6633495	1347.336365	63.14268036
-43.25	-22.25	19.44210059	7.189501017	259.1019847	1263.26146	59.84292852
-42.75	-22.25	20.56695435	7.030410591	251.1629198	1181.726891	56.34160666
-42.25	-22.25	21.65858625	5.932457293	231.3193712	1099.703768	53.56028259
-41.75	-22.25	NA	NA	NA	NA	NA
-41.25	-22.25	NA	NA	NA	NA	NA
-40.75	-22.25	NA	NA	NA	NA	NA
-40.25	-22.25	NA	NA	NA	NA	NA
-39.75	-22.25	NA	NA	NA	NA	NA
-39.25	-22.25	NA	NA	NA	NA	NA
-38.75	-22.25	NA	NA	NA	NA	NA
-38.25	-22.25	NA	NA	NA	NA	NA
-37.75	-22.25	NA	NA	NA	NA	NA
-37.25	-22.25	NA	NA	NA	NA	NA
-36.75	-22.25	NA	NA	NA	NA	NA
-36.25	-22.25	NA	NA	NA	NA	NA
-35.75	-22.25	NA	NA	NA	NA	NA
-35.25	-22.25	NA	NA	NA	NA	NA
-34.75	-22.25	NA	NA	NA	NA	NA
-34.25	-22.25	NA	NA	NA	NA	NA
-33.75	-22.25	NA	NA	NA	NA	NA
-33.25	-22.25	NA	NA	NA	NA	NA
-32.75	-22.25	NA	NA	NA	NA	NA
-32.25	-22.25	NA	NA	NA	NA	NA
-31.75	-22.25	NA	NA	NA	NA	NA
-31.25	-22.25	NA	NA	NA	NA	NA
-30.75	-22.25	NA	NA	NA	NA	NA
-30.25	-22.25	NA	NA	NA	NA	NA
-89.75	-22.75	NA	NA	NA	NA	NA
-89.25	-22.75	NA	NA	NA	NA	NA
-88.75	-22.75	NA	NA	NA	NA	NA
-88.25	-22.75	NA	NA	NA	NA	NA
-87.75	-22.75	NA	NA	NA	NA	NA
-87.25	-22.75	NA	NA	NA	NA	NA
-86.75	-22.75	NA	NA	NA	NA	NA
-86.25	-22.75	NA	NA	NA	NA	NA
-85.75	-22.75	NA	NA	NA	NA	NA
-85.25	-22.75	NA	NA	NA	NA	NA
-84.75	-22.75	NA	NA	NA	NA	NA
-84.25	-22.75	NA	NA	NA	NA	NA
-83.75	-22.75	NA	NA	NA	NA	NA
-83.25	-22.75	NA	NA	NA	NA	NA
-82.75	-22.75	NA	NA	NA	NA	NA
-82.25	-22.75	NA	NA	NA	NA	NA
-81.75	-22.75	NA	NA	NA	NA	NA
-81.25	-22.75	NA	NA	NA	NA	NA
-80.75	-22.75	NA	NA	NA	NA	NA
-80.25	-22.75	NA	NA	NA	NA	NA
-79.75	-22.75	NA	NA	NA	NA	NA
-79.25	-22.75	NA	NA	NA	NA	NA
-78.75	-22.75	NA	NA	NA	NA	NA
-78.25	-22.75	NA	NA	NA	NA	NA
-77.75	-22.75	NA	NA	NA	NA	NA
-77.25	-22.75	NA	NA	NA	NA	NA
-76.75	-22.75	NA	NA	NA	NA	NA
-76.25	-22.75	NA	NA	NA	NA	NA
-75.75	-22.75	NA	NA	NA	NA	NA
-75.25	-22.75	NA	NA	NA	NA	NA
-74.75	-22.75	NA	NA	NA	NA	NA
-74.25	-22.75	NA	NA	NA	NA	NA
-73.75	-22.75	NA	NA	NA	NA	NA
-73.25	-22.75	NA	NA	NA	NA	NA
-72.75	-22.75	NA	NA	NA	NA	NA
-72.25	-22.75	NA	NA	NA	NA	NA
-71.75	-22.75	NA	NA	NA	NA	NA
-71.25	-22.75	NA	NA	NA	NA	NA
-70.75	-22.75	NA	NA	NA	NA	NA
-70.25	-22.75	20.09590886	7.145316703	95.82773092	144.026345	83.2675331
-69.75	-22.75	17.96045533	9.179790812	122.548107	272.1309784	123.510638
-69.25	-22.75	13.64904304	10.12366442	196.0521045	485.7425156	135.1107467
-68.75	-22.75	9.376370553	10.59724957	273.7782935	686.0182725	136.3203372
-68.25	-22.75	6.708139514	11.0412155	328.3233218	828.4051173	126.451226
-67.75	-22.75	5.482979176	11.16856522	351.2479229	959.8896338	115.1412581
-67.25	-22.75	4.987713461	11.00957806	342.2962478	1148.42995	106.7540332
-66.75	-22.75	5.500581623	10.4622859	294.4448113	1472.585573	95.95239816
-66.25	-22.75	6.955899866	9.98744116	251.162915	1842.655867	89.04380788
-65.75	-22.75	8.84888646	9.943569772	236.2011165	2221.996396	83.70998873
-65.25	-22.75	11.1765448	10.12291179	245.9935689	2507.836028	79.42907607
-64.75	-22.75	13.69215322	10.45234247	272.526567	2497.440929	76.02009098
-64.25	-22.75	15.82567747	10.97361101	318.6172297	2199.495775	73.11174736
-63.75	-22.75	18.19461704	11.31938484	356.2101052	1832.192747	70.98420834
-63.25	-22.75	20.94570413	11.40188795	360.6782773	1502.338184	69.89587859
-62.75	-22.75	23.34691131	11.28282821	351.8301426	1244.433492	68.99636573
-62.25	-22.75	24.7753165	11.3508948	349.0215837	1115.766437	68.18662325
-61.75	-22.75	24.82912512	11.62334979	346.8678721	1070.556404	67.77910091
-61.25	-22.75	24.67590981	11.60097085	344.5308165	1060.682064	67.92071942
-60.75	-22.75	25.0022269	11.10638724	337.7723746	1071.726125	68.15946908
-60.25	-22.75	25.36970372	10.46642791	329.3015935	1085.471097	68.62928288
-59.75	-22.75	25.45176557	10.20355609	321.4343056	1108.168692	69.57126733
-59.25	-22.75	25.24282908	10.32325363	315.5881682	1138.833371	70.64529363
-58.75	-22.75	25.04899157	10.46662912	308.6378597	1168.905336	71.51330748
-58.25	-22.75	25.04625592	10.44521074	300.3958764	1189.527575	72.36029478
-57.75	-22.75	25.09517987	10.33454534	293.1485757	1206.95304	72.99073625
-57.25	-22.75	24.76368901	10.33290477	288.3654786	1229.165074	73.79074684
-56.75	-22.75	24.15707077	10.4138644	286.2574271	1260.33622	74.77941889
-56.25	-22.75	23.53308376	10.51761329	287.222934	1291.704626	75.58749177
-55.75	-22.75	22.93445292	10.60115493	292.3850093	1320.044084	76.63213873
-55.25	-22.75	22.4824347	10.6866421	299.595465	1345.380537	77.51545201
-54.75	-22.75	22.15918665	10.76986732	302.9232146	1362.329705	78.52035012
-54.25	-22.75	22.05885162	10.83436684	303.185442	1371.913577	79.7548393
-53.75	-22.75	22.02739783	10.95031278	302.9142227	1377.828684	80.71958423
-53.25	-22.75	21.98174841	11.0445565	299.1913531	1378.128692	81.71743213
-52.75	-22.75	21.94874682	11.18013615	296.6571342	1376.726792	82.35624296
-52.25	-22.75	21.81390009	11.18105297	293.2493306	1373.91066	82.83754804
-51.75	-22.75	21.67379589	11.05878948	289.0264178	1372.687871	83.23674956
-51.25	-22.75	21.34944583	10.99321305	289.9875306	1376.560261	83.25657284
-50.75	-22.75	20.80805981	10.82849123	290.0463427	1386.093701	83.26340567
-50.25	-22.75	20.1460881	10.74990829	296.066717	1402.031831	82.8687544
-49.75	-22.75	19.61823525	10.66033624	300.6866796	1410.841627	82.38801344
-49.25	-22.75	19.27770651	10.58091796	304.132114	1412.348717	81.81568002
-48.75	-22.75	19.01671123	10.53053873	308.971797	1416.305081	80.71269809
-48.25	-22.75	18.92844603	10.43098874	306.135164	1416.268661	79.80139545
-47.75	-22.75	18.8370257	10.36869824	304.920915	1415.283188	78.52442688
-47.25	-22.75	18.73951723	10.01242432	301.7084057	1405.283523	77.26190495
-46.75	-22.75	18.661263	9.49072441	298.1256905	1396.252012	75.34758178
-46.25	-22.75	18.49769174	9.144917127	298.4687005	1381.249048	73.31149923
-45.75	-22.75	18.39540878	8.632191331	290.8538519	1368.885939	70.93674099
-45.25	-22.75	18.40694574	8.416816273	285.7667008	1360.609347	68.29021111
-44.75	-22.75	18.8968548	7.717285934	272.8813827	1334.262295	65.76996977
-44.25	-22.75	19.84423998	6.672323989	253.94605	1284.730943	62.92479236
-43.75	-22.75	20.94767333	5.824229846	237.5325723	1231.616896	59.68884576
-43.25	-22.75	21.55304459	5.095991827	224.2855816	1159.991195	57.22825228
-42.75	-22.75	22.15609163	4.392000108	211.4732817	1074.664486	54.2446085
-42.25	-22.75	22.76448286	3.510770163	197.3788813	1002.873413	51.73597141
-41.75	-22.75	NA	NA	NA	NA	NA
-41.25	-22.75	NA	NA	NA	NA	NA
-40.75	-22.75	NA	NA	NA	NA	NA
-40.25	-22.75	NA	NA	NA	NA	NA
-39.75	-22.75	NA	NA	NA	NA	NA
-39.25	-22.75	NA	NA	NA	NA	NA
-38.75	-22.75	NA	NA	NA	NA	NA
-38.25	-22.75	NA	NA	NA	NA	NA
-37.75	-22.75	NA	NA	NA	NA	NA
-37.25	-22.75	NA	NA	NA	NA	NA
-36.75	-22.75	NA	NA	NA	NA	NA
-36.25	-22.75	NA	NA	NA	NA	NA
-35.75	-22.75	NA	NA	NA	NA	NA
-35.25	-22.75	NA	NA	NA	NA	NA
-34.75	-22.75	NA	NA	NA	NA	NA
-34.25	-22.75	NA	NA	NA	NA	NA
-33.75	-22.75	NA	NA	NA	NA	NA
-33.25	-22.75	NA	NA	NA	NA	NA
-32.75	-22.75	NA	NA	NA	NA	NA
-32.25	-22.75	NA	NA	NA	NA	NA
-31.75	-22.75	NA	NA	NA	NA	NA
-31.25	-22.75	NA	NA	NA	NA	NA
-30.75	-22.75	NA	NA	NA	NA	NA
-30.25	-22.75	NA	NA	NA	NA	NA
-89.75	-23.25	NA	NA	NA	NA	NA
-89.25	-23.25	NA	NA	NA	NA	NA
-88.75	-23.25	NA	NA	NA	NA	NA
-88.25	-23.25	NA	NA	NA	NA	NA
-87.75	-23.25	NA	NA	NA	NA	NA
-87.25	-23.25	NA	NA	NA	NA	NA
-86.75	-23.25	NA	NA	NA	NA	NA
-86.25	-23.25	NA	NA	NA	NA	NA
-85.75	-23.25	NA	NA	NA	NA	NA
-85.25	-23.25	NA	NA	NA	NA	NA
-84.75	-23.25	NA	NA	NA	NA	NA
-84.25	-23.25	NA	NA	NA	NA	NA
-83.75	-23.25	NA	NA	NA	NA	NA
-83.25	-23.25	NA	NA	NA	NA	NA
-82.75	-23.25	NA	NA	NA	NA	NA
-82.25	-23.25	NA	NA	NA	NA	NA
-81.75	-23.25	NA	NA	NA	NA	NA
-81.25	-23.25	NA	NA	NA	NA	NA
-80.75	-23.25	NA	NA	NA	NA	NA
-80.25	-23.25	NA	NA	NA	NA	NA
-79.75	-23.25	NA	NA	NA	NA	NA
-79.25	-23.25	NA	NA	NA	NA	NA
-78.75	-23.25	NA	NA	NA	NA	NA
-78.25	-23.25	NA	NA	NA	NA	NA
-77.75	-23.25	NA	NA	NA	NA	NA
-77.25	-23.25	NA	NA	NA	NA	NA
-76.75	-23.25	NA	NA	NA	NA	NA
-76.25	-23.25	NA	NA	NA	NA	NA
-75.75	-23.25	NA	NA	NA	NA	NA
-75.25	-23.25	NA	NA	NA	NA	NA
-74.75	-23.25	NA	NA	NA	NA	NA
-74.25	-23.25	NA	NA	NA	NA	NA
-73.75	-23.25	NA	NA	NA	NA	NA
-73.25	-23.25	NA	NA	NA	NA	NA
-72.75	-23.25	NA	NA	NA	NA	NA
-72.25	-23.25	NA	NA	NA	NA	NA
-71.75	-23.25	NA	NA	NA	NA	NA
-71.25	-23.25	NA	NA	NA	NA	NA
-70.75	-23.25	NA	NA	NA	NA	NA
-70.25	-23.25	19.86395392	7.192349863	96.96689637	126.5127143	81.45250386
-69.75	-23.25	17.77966378	9.249770522	129.6830831	235.4978419	123.4726289
-69.25	-23.25	13.49582974	10.24874603	212.4957332	428.4163977	135.1583589
-68.75	-23.25	9.273189429	10.84025091	296.0561062	612.1875554	137.5875651
-68.25	-23.25	6.799916541	11.19602092	346.5924385	745.2538334	129.092905
-67.75	-23.25	5.812828073	11.22661839	364.0169754	898.9458059	116.5377468
-67.25	-23.25	5.403859578	10.97609685	352.2634134	1125.822802	107.2198446
-66.75	-23.25	5.921985311	10.28261911	299.5289121	1495.84434	96.19611372
-66.25	-23.25	7.38823391	9.79170371	255.449962	1874.366835	90.14161503
-65.75	-23.25	9.459851864	9.92422531	242.0463673	2230.20061	84.50779512
-65.25	-23.25	11.86967176	10.23921689	255.5204831	2497.975333	79.70337371
-64.75	-23.25	14.33852998	10.6166772	281.986729	2450.215034	76.2337868
-64.25	-23.25	16.30266113	11.0921788	326.5889635	2122.740084	73.25084176
-63.75	-23.25	18.57029143	11.37158727	365.8300274	1743.727452	70.93782465
-63.25	-23.25	21.07490373	11.4208411	368.3260521	1450.743118	70.01439741
-62.75	-23.25	23.20201601	11.30320558	361.5089408	1208.765714	68.81345562
-62.25	-23.25	24.44714644	11.39081152	359.856772	1103.18296	67.65659179
-61.75	-23.25	24.34977851	11.69875214	356.7900766	1069.708879	66.93772527
-61.25	-23.25	24.17381652	11.73159948	354.7715949	1069.627486	66.66746157
-60.75	-23.25	24.46246805	11.3226655	347.1877812	1082.520989	66.61387754
-60.25	-23.25	24.78906083	10.76801249	338.8783258	1097.576356	66.93279981
-59.75	-23.25	24.90340604	10.49760582	332.1925686	1120.730992	67.64898732
-59.25	-23.25	24.80245744	10.51350478	328.9468592	1152.892931	68.5171227
-58.75	-23.25	24.71152074	10.54593008	324.4955639	1182.085438	69.49556604
-58.25	-23.25	24.76569666	10.53018634	316.9645608	1203.112195	69.96397771
-57.75	-23.25	24.9307365	10.45657904	310.0887347	1219.091623	70.64444498
-57.25	-23.25	24.67427581	10.47143153	303.9203248	1239.753145	71.24784666
-56.75	-23.25	24.12021007	10.58479066	298.6729774	1269.300687	71.97199855
-56.25	-23.25	23.57329238	10.65441377	296.5511896	1294.730597	72.86914771
-55.75	-23.25	22.90914263	10.67673536	301.0352321	1324.181693	73.55941728
-55.25	-23.25	22.37791479	10.69168476	308.0962904	1348.777649	74.61959251
-54.75	-23.25	22.00498592	10.73698344	310.5849451	1367.594798	75.49688179
-54.25	-23.25	21.8433054	10.80786696	309.3504933	1379.263884	76.61347706
-53.75	-23.25	21.75654671	10.93397089	308.6398166	1386.457403	77.69272142
-53.25	-23.25	21.62731656	10.99966487	303.9744154	1393.006071	78.3481236
-52.75	-23.25	21.46204545	11.13682779	303.021301	1393.362068	79.22246522
-52.25	-23.25	21.18789657	11.13182101	300.4947104	1393.719153	79.61914723
-51.75	-23.25	20.85990884	11.00220945	297.5927731	1397.344706	79.71430618
-51.25	-23.25	20.35841424	10.94245467	300.3264399	1400.280009	80.03733581
-50.75	-23.25	19.79867015	10.67517244	298.8512899	1413.106637	79.39682274
-50.25	-23.25	19.12972224	10.46003131	304.4280333	1428.806376	79.05525408
-49.75	-23.25	18.65768155	10.29979819	307.5558416	1443.837817	77.96075702
-49.25	-23.25	18.53413221	10.15469493	306.7023335	1450.576588	76.74381009
-48.75	-23.25	18.4145065	9.98490357	309.3783953	1453.1702	76.06591124
-48.25	-23.25	18.50556061	9.904611121	303.7690123	1445.189929	75.05161442
-47.75	-23.25	18.69716552	9.769903153	299.2265355	1439.079341	73.87566719
-47.25	-23.25	18.98604115	9.295512185	291.7618127	1406.597951	73.18787109
-46.75	-23.25	19.43524855	8.641359412	282.7009624	1378.068825	70.77237622
-46.25	-23.25	19.76354017	8.03904668	277.9284426	1347.808238	68.94978533
-45.75	-23.25	19.89399529	7.224588927	263.3684489	1311.283903	66.47316259
-45.25	-23.25	20.10895348	6.876316344	254.9752425	1283.290649	63.86307332
-44.75	-23.25	20.72633638	5.988075475	240.0516471	1241.270751	61.45358188
-44.25	-23.25	NA	NA	NA	NA	NA
-43.75	-23.25	NA	NA	NA	NA	NA
-43.25	-23.25	NA	NA	NA	NA	NA
-42.75	-23.25	NA	NA	NA	NA	NA
-42.25	-23.25	NA	NA	NA	NA	NA
-41.75	-23.25	NA	NA	NA	NA	NA
-41.25	-23.25	NA	NA	NA	NA	NA
-40.75	-23.25	NA	NA	NA	NA	NA
-40.25	-23.25	NA	NA	NA	NA	NA
-39.75	-23.25	NA	NA	NA	NA	NA
-39.25	-23.25	NA	NA	NA	NA	NA
-38.75	-23.25	NA	NA	NA	NA	NA
-38.25	-23.25	NA	NA	NA	NA	NA
-37.75	-23.25	NA	NA	NA	NA	NA
-37.25	-23.25	NA	NA	NA	NA	NA
-36.75	-23.25	NA	NA	NA	NA	NA
-36.25	-23.25	NA	NA	NA	NA	NA
-35.75	-23.25	NA	NA	NA	NA	NA
-35.25	-23.25	NA	NA	NA	NA	NA
-34.75	-23.25	NA	NA	NA	NA	NA
-34.25	-23.25	NA	NA	NA	NA	NA
-33.75	-23.25	NA	NA	NA	NA	NA
-33.25	-23.25	NA	NA	NA	NA	NA
-32.75	-23.25	NA	NA	NA	NA	NA
-32.25	-23.25	NA	NA	NA	NA	NA
-31.75	-23.25	NA	NA	NA	NA	NA
-31.25	-23.25	NA	NA	NA	NA	NA
-30.75	-23.25	NA	NA	NA	NA	NA
-30.25	-23.25	NA	NA	NA	NA	NA
-89.75	-23.75	NA	NA	NA	NA	NA
-89.25	-23.75	NA	NA	NA	NA	NA
-88.75	-23.75	NA	NA	NA	NA	NA
-88.25	-23.75	NA	NA	NA	NA	NA
-87.75	-23.75	NA	NA	NA	NA	NA
-87.25	-23.75	NA	NA	NA	NA	NA
-86.75	-23.75	NA	NA	NA	NA	NA
-86.25	-23.75	NA	NA	NA	NA	NA
-85.75	-23.75	NA	NA	NA	NA	NA
-85.25	-23.75	NA	NA	NA	NA	NA
-84.75	-23.75	NA	NA	NA	NA	NA
-84.25	-23.75	NA	NA	NA	NA	NA
-83.75	-23.75	NA	NA	NA	NA	NA
-83.25	-23.75	NA	NA	NA	NA	NA
-82.75	-23.75	NA	NA	NA	NA	NA
-82.25	-23.75	NA	NA	NA	NA	NA
-81.75	-23.75	NA	NA	NA	NA	NA
-81.25	-23.75	NA	NA	NA	NA	NA
-80.75	-23.75	NA	NA	NA	NA	NA
-80.25	-23.75	NA	NA	NA	NA	NA
-79.75	-23.75	NA	NA	NA	NA	NA
-79.25	-23.75	NA	NA	NA	NA	NA
