"x"	"y"	"bio.1"	"bio.2"	"bio.3"	"bio.4"	"bio.5"	"bio.6"	"bio.7"	"bio.8"	"bio.9"	"bio.10"	"bio.11"	"bio.12"	"bio.13"	"bio.14"	"bio.15"	"bio.16"	"bio.17"	"bio.18"	"bio.19"
-57.25	-2.75	24.79238277	7.934026374	60.74400151	81.95743632	33.32335645	20.26194104	13.06141541	24.6433156	24.1744182	25.92639571	24.1744182	2189.720785	309.83157	29.52334669	58.65010323	794.8820932	236.5521549	404.7887944	236.5521549
-47.75	-13.75	23.45290153	8.427510702	51.77048295	191.0059682	31.97964476	15.70104309	16.27860167	24.11827733	20.87239462	25.56385098	20.87239462	1210.08251	245.2638394	2.313657022	102.6405184	694.8417773	8.57444369	209.4298985	8.57444369
-60.75	-16.75	25.41661858	10.02090866	56.47425748	173.6162945	33.77949419	16.03528806	17.74420613	26.29333172	23.60657539	27.17819361	23.60657539	1146.62973	188.7648802	3.667472746	80.26259453	537.6970263	20.25371033	310.1435475	20.25371033
-49.25	-17.25	22.44118324	9.461343963	52.60785133	247.1170973	31.21974181	13.23508035	17.98466146	24.04729996	19.02833552	24.57031133	19.02833552	1224.262816	231.4411612	2.604127644	95.52917555	661.3502194	9.633197848	291.5707645	9.633197848
-56.25	-3.75	24.32902203	7.79117824	61.83672514	70.30956355	32.00227325	19.40267613	12.59959712	24.06404945	23.71808542	25.29824452	23.71808542	2151.13563	301.6618646	35.94248773	58.96488703	815.7892377	181.1440572	379.0105236	181.1440572
-60.25	-14.75	24.33802559	10.44022781	54.31521054	172.8742779	34.03168179	14.81012726	19.22155453	24.6422529	23.14225276	26.24493925	23.14225276	1285.465318	219.4305667	2.150542789	80.85402972	586.5979744	13.89391036	342.9919941	13.89391036
-49.25	-6.25	24.53304255	7.930316583	55.24164834	123.7898708	33.46180661	19.10612241	14.3556842	23.68450765	24.8144636	25.85944205	23.68450765	2882.797685	507.134033	4.701146419	87.22999503	1327.138243	32.17087802	405.897463	1327.138243
-56.75	-10.25	23.83963394	10.25014003	53.37807797	144.7490372	34.47469427	15.27179221	19.20290206	23.70566368	23.11765351	25.33412202	23.11765351	1924.148242	305.3651926	1.45974396	78.47921496	875.4612967	15.89066891	497.6737981	15.89066891
-55.75	-7.25	23.4382122	9.282484731	54.14268601	87.57989263	32.93644519	15.7919601	17.14448509	23.34115008	22.66388985	24.50904057	22.66388985	2376.208006	369.0362244	5.698310966	71.85387035	1043.091853	45.71081251	539.4351045	45.71081251
-38.75	-6.75	23.45489357	7.325444757	59.06679573	128.6251007	30.37208677	17.97011936	12.40196741	23.48164873	24.56918147	24.56918147	21.66395189	1486.894614	314.0069027	13.13299396	99.47464463	710.9782665	55.53447393	55.53447393	79.14890833
-58.75	-19.75	26.63815445	10.11494271	57.88734262	228.201956	34.42433033	16.95083397	17.47349636	28.53072778	23.66243964	28.53072778	23.66243964	1155.395635	192.2851302	6.123638692	81.26911414	567.5947819	28.54438256	567.5947819	28.54438256
-50.25	-10.75	25.4317349	9.179780989	57.46959664	137.4901709	34.65630589	18.68302345	15.97328244	25.2265505	24.46800338	27.30584976	24.46800338	1823.103462	346.366171	0.490578606	96.32635749	965.7050752	3.547098479	328.0246019	3.547098479
-45.75	-14.75	23.35639306	8.190042919	51.97614287	229.9009242	30.78156455	15.0242527	15.75731185	24.97624075	20.03522411	24.97624075	20.03522411	857.0971338	162.49027	5.588932765	96.69442211	473.646938	19.23224883	473.646938	19.23224883
-55.75	-23.75	22.71739163	10.76735795	59.01410739	310.6071839	30.55325814	12.30786152	18.24539662	25.88762408	18.65171193	25.88762408	18.65171193	1334.109677	212.8700168	19.09768895	71.21233359	617.5451	70.93259086	617.5451	70.93259086
-54.25	-26.75	19.80138318	10.69646095	55.70814207	338.6183776	28.72041266	9.519519305	19.20089336	23.61878027	15.4718327	23.61878027	15.4718327	1526.610832	208.5524362	49.25308561	49.7168794	589.2469538	164.8793398	589.2469538	164.8793398
-57.25	-3.75	24.58172438	7.963187012	59.36635024	78.86901924	32.94965112	19.53601363	13.41363749	24.26518506	23.9607262	25.65737881	23.9607262	2237.850952	328.0189715	31.98812982	60.34512784	870.4481405	175.6800254	417.3163516	175.6800254
-51.75	-0.25	24.0452851	7.173535783	67.27930798	35.51535809	30.8530819	20.1907609	10.662321	24.13694514	24.38490242	24.38490242	23.68399385	1862.202181	368.1904927	32.28919734	67.78478927	719.7631686	131.4221014	131.4221014	494.5055244
-46.25	-5.75	24.5902038	7.700765424	52.87415028	160.6441149	33.91682895	19.35249953	14.56432942	23.62361869	24.51526332	26.58377765	23.62361869	3127.868185	621.5588213	4.304337339	95.96808711	1431.128573	39.05563048	265.4699859	1431.128573
-61.25	-17.75	25.52966189	9.538879209	56.92147695	200.908654	32.87023742	16.11227589	16.75796153	26.98041675	23.053038	27.21300783	23.053038	1075.91983	174.2485321	5.560526415	77.64013372	505.1570155	28.05756654	294.8386558	28.05756654
-62.25	-14.75	24.88643786	11.16920837	56.73696314	164.1018775	34.69887013	15.01292335	19.68594678	25.42467299	23.56203864	26.67088416	23.56203864	1234.259577	200.9666976	3.2197744	76.7787408	548.1957693	21.6287665	345.8067276	21.6287665
-56.25	-14.75	24.95037434	9.779130101	55.03798975	152.743228	34.14060326	16.37263945	17.76796381	25.23141836	23.39087656	26.83581497	23.39087656	1409.204452	241.3148608	0.836315698	87.85942249	691.1243111	5.204444648	364.6436551	5.204444648
-42.25	-4.75	26.67807955	7.480066604	63.24776807	135.4578522	33.8974409	22.07083131	11.82660959	25.47753013	26.49050622	28.60995768	25.47753013	2225.779859	538.5254016	3.440119964	107.2544248	1277.111954	53.09187936	72.44430299	1277.111954
-57.75	-0.25	24.13476623	8.544448925	59.7491248	82.12139036	33.90423362	19.60369122	14.3005424	24.06671735	23.67591554	25.22523676	23.57119526	1934.595171	361.8876648	20.9650201	68.31395148	766.8651342	359.0383733	383.1647322	425.5269315
-53.75	-23.25	21.75654671	10.93397089	58.11823428	308.6398166	30.10765293	11.29433035	18.81332258	24.78089745	17.68287611	24.78089745	17.68287611	1386.457403	241.5362126	15.50820278	77.69272142	690.764298	60.5385915	690.764298	60.5385915
-43.25	-9.75	24.05901392	8.317393688	57.83556484	160.2645895	31.79073924	17.40963358	14.38110566	24.61352786	21.98341697	25.7355284	21.98341697	1267.283184	310.6597469	4.971185576	112.3603546	732.5644585	25.59263428	83.04286315	25.59263428
-58.25	-4.75	24.60941898	8.271311554	56.3306524	87.26184247	33.50409003	18.82058966	14.68350037	24.31464406	23.94161914	25.76244689	23.94161914	2298.569055	347.5957255	23.70956592	63.32517257	964.5267905	125.8516195	453.7159111	125.8516195
-44.75	-11.75	23.17360515	8.542108329	54.88775988	193.3704796	31.26698001	15.70411436	15.56286565	24.10270236	20.46959784	24.9288971	20.46959784	1016.479351	225.5223573	5.668634729	104.7832863	589.0433075	21.86676615	118.4554429	21.86676615
-50.75	-21.75	22.63814434	10.68332009	58.10492969	257.4717674	31.18990827	12.80365404	18.38625423	24.92911651	19.16381262	24.92911651	19.16381262	1348.387631	252.0387857	6.867855313	87.89269834	723.3577363	31.58226902	723.3577363	31.58226902
-58.25	-5.25	24.53715429	8.423287648	56.22073922	87.85833463	33.34829866	18.36577128	14.98252738	24.2740336	23.84294138	25.69609093	23.84294138	2270.436712	351.9885117	19.1793934	64.26865805	967.0469788	106.3881328	456.1983275	106.3881328
-38.25	-5.25	25.04473888	6.711312713	63.24883876	84.15919288	30.96986647	20.35890057	10.6109659	24.88611969	26.05978863	26.05978863	24.00289975	1424.542184	294.0803662	11.17690787	91.54991607	738.8383049	60.07738807	60.07738807	94.88957495
-40.25	-16.75	22.74186511	6.670563909	52.9660212	236.644947	29.374758	16.7807142	12.5940438	23.38781372	22.69751767	25.24607923	19.63604981	835.2606438	106.3441224	39.59684666	32.54720948	278.8603407	139.2032295	252.842552	164.3545216
-53.25	-8.75	23.27316852	10.07753566	51.81497356	140.9417205	34.55492121	15.10584121	19.44908	23.04713372	22.42525275	24.94402417	22.42525275	2305.882443	373.3010754	1.864656268	82.17208336	1079.576577	15.58886909	505.5628421	15.58886909
-47.75	-12.25	24.38352255	8.817356917	54.08508422	166.2648072	33.33655208	17.03380051	16.30275157	24.55478219	22.43861749	26.56236185	22.43861749	1406.880054	298.8998225	1.25628612	104.9824337	815.6014497	5.448967173	216.5958944	5.448967173
-45.25	-4.25	25.6351799	8.016740064	58.76741992	126.116753	34.33975017	20.69827999	13.64147018	24.70102142	25.49021098	27.32993637	24.70102142	2827.785198	627.3609015	9.477126857	92.59227306	1517.688258	101.9382914	185.25635	1517.688258
-49.25	-12.25	25.14924416	8.913443218	55.146377	160.5033996	34.21990635	18.05666281	16.16324354	25.20876584	23.50653675	27.33632614	23.50653675	1506.625344	307.5585622	0.601521491	101.8476576	847.0349978	2.876345094	256.8150394	2.876345094
-52.25	-22.75	21.81390009	11.18105297	58.65240599	293.2493306	30.54834258	11.48509568	19.0632469	24.60526617	17.90688882	24.60526617	17.90688882	1373.91066	252.6326389	11.08728962	82.83754804	717.0659578	47.37150197	717.0659578	47.37150197
-54.75	-20.75	23.42532857	10.49114023	56.02566847	246.0935108	32.28744065	13.56184484	18.72559581	25.36074144	20.25270617	25.36074144	20.25270617	1382.752506	248.407638	5.75491694	86.5746812	718.9810296	27.63322952	718.9810296	27.63322952
-38.25	-7.25	23.22298805	7.407790386	59.67971317	136.14573	30.16730118	17.75472412	12.41257706	23.39861014	24.10667646	24.10667646	21.30626122	1372.771285	282.8142362	16.68665353	94.10486747	634.6997509	62.56051085	62.56051085	94.31999354
