"x"	"y"	"id"	"bio.1"	"bio.2"	"bio.3"	"bio.4"	"bio.5"	"bio.6"	"bio.7"	"bio.8"	"bio.9"	"bio.10"	"bio.11"	"bio.12"	"bio.13"	"bio.14"	"bio.15"	"bio.16"	"bio.17"	"bio.18"	"bio.19"
-33.75	-17.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-33.25	-17.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-32.75	-17.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-32.25	-17.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-31.75	-17.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-31.25	-17.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-30.75	-17.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-30.25	-17.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-89.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-89.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-88.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-88.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-87.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-87.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-86.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-86.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-85.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-85.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-84.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-84.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-83.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-83.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-82.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-82.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-81.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-81.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-80.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-80.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-79.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-79.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-78.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-78.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-77.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-77.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-76.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-76.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-75.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-75.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-74.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-74.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-73.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-73.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-72.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-72.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-71.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-71.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-70.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-70.25	-18.25	13165	16.00695886	7.500585989	71.64389401	75.46248897	21.26649961	10.79723898	10.46926063	16.48299067	14.92732363	16.48299067	14.92732363	805.6627231	172.1207952	6.14505172	89.49693763	425.8188087	28.87754638	425.8188087	28.87754638
-69.75	-18.25	13367	13.27321249	9.529245757	69.08113434	108.0232389	20.31751505	6.523234095	13.79428096	14.01823809	11.69524957	14.01823809	11.69524957	959.0018586	212.4812515	7.663794218	92.25045277	526.3613101	36.30513537	526.3613101	36.30513537
-69.25	-18.25	13565	10.1194715	11.4809925	67.35990876	162.9878919	18.62548913	1.581237266	17.04425186	11.49769368	7.793840515	11.49769368	7.793840515	1118.303236	240.7103465	8.854017527	90.51089188	617.8703957	45.77967315	617.8703957	45.77967315
-68.75	-18.25	13752	7.215902495	12.87715588	64.77679843	218.383344	17.11323605	-2.766035843	19.87927189	9.25621427	4.185388363	9.25621427	4.185388363	1230.252777	259.4700836	9.692622232	89.85072636	684.2990053	52.44670532	684.2990053	52.44670532
-68.25	-18.25	13938	5.359255504	12.17353478	62.23003307	246.2767988	14.80886017	-4.75329363	19.5621538	7.748532214	2.000996106	7.748532214	2.000996106	1373.774562	260.2539841	13.60236445	81.75028039	728.7463247	69.88823931	728.7463247	69.88823931
-67.75	-18.25	14120	4.464535665	11.52849033	61.14094899	262.2084579	13.23261699	-5.622979008	18.855596	7.096766722	0.953415127	7.096766722	0.953415127	1528.60949	262.9042243	17.69787141	75.52526021	773.2705948	88.17973536	773.2705948	88.17973536
-67.25	-18.25	14294	4.214237808	10.89600141	60.36086606	265.0699323	12.35108541	-5.700347786	18.0514332	6.915730556	0.687635957	6.915730556	0.687635957	1733.375725	289.6435568	20.60934817	73.28624624	856.2775865	99.36143918	856.2775865	99.36143918
-66.75	-18.25	14461	4.946444639	10.18492331	60.31875575	246.6793724	12.3947048	-4.490463312	16.88516811	7.447913433	1.648639505	7.447913433	1.648639505	2037.43895	334.5346561	25.79446345	70.71269131	975.0025126	118.4106681	975.0025126	118.4106681
-66.25	-18.25	14621	6.250504534	10.06588759	61.04372983	230.4534813	13.47753966	-3.012094282	16.48963394	8.588670088	3.166191202	8.588670088	3.166191202	2206.897521	359.1477478	26.39057874	71.33090424	1054.536707	119.7422847	1054.536707	119.7422847
-65.75	-18.25	14781	8.446578237	9.328639906	60.10779389	227.0851009	14.99542106	-0.524429698	15.51985076	10.73962932	5.375925016	10.73962932	5.375925016	2396.125433	387.0564324	29.25700477	70.6639935	1134.889432	127.5075718	1134.889432	127.5075718
-65.25	-18.25	14937	10.44186162	9.017646717	59.41946421	231.8873865	16.68604563	1.509795159	15.17625047	12.79429183	7.295230942	12.79429183	7.295230942	2478.782783	392.1010053	30.85448185	69.747796	1154.727792	129.3235255	1154.727792	129.3235255
-64.75	-18.25	15095	13.30846127	9.181883947	59.38135447	234.0152234	19.72971287	4.267142121	15.46257075	15.65846277	10.16039657	15.65846277	10.16039657	2291.711458	356.7183241	28.09907356	69.29532265	1055.088808	116.731228	1055.088808	116.731228
-64.25	-18.25	15252	16.29360982	9.767846331	59.55708409	238.9839292	23.41231816	7.011504587	16.40081357	18.61537985	13.17219125	18.61537985	13.17219125	1901.784704	294.0560614	22.54409391	68.6237401	860.8453923	94.47991322	860.8453923	94.47991322
-63.75	-18.25	15399	19.19458569	10.33358046	59.3369162	245.7834916	26.99171962	9.576624395	17.41509523	21.48271401	16.07693162	21.48271401	16.07693162	1564.679072	246.1448554	19.15392193	66.51281913	677.5794798	80.20002106	677.5794798	80.20002106
-63.25	-18.25	15542	22.2314117	10.04692223	58.57246972	239.2914995	29.76743006	12.61445311	17.15297695	24.37230157	19.1686946	24.37230157	19.1686946	1314.589427	207.8417663	15.18719098	66.99548063	566.2477364	65.05850715	566.2477364	65.05850715
-62.75	-18.25	15683	24.5955186	9.489808867	56.87028734	233.4871578	31.61735719	14.9305963	16.68676089	26.60357442	21.51834748	26.60357442	21.51834748	1117.977426	173.1320788	10.54405748	69.87657218	496.8644611	47.36173872	496.8644611	47.36173872
-62.25	-18.25	15819	25.99238987	9.303259338	56.33200854	228.1734475	32.83271958	16.31766965	16.51504993	27.89007351	22.97917916	27.89007351	22.97917916	1052.91112	164.3016892	8.902705895	71.671521	473.6102894	40.81964614	473.6102894	40.81964614
-61.75	-18.25	15950	25.86192263	9.412287897	57.14253406	221.7021772	32.75856817	16.28697122	16.47159695	27.67663341	23.00293768	27.67663341	23.00293768	1041.570859	162.6347554	7.351027705	74.35979666	478.9051385	34.94740438	478.9051385	34.94740438
-61.25	-18.25	16080	25.50991038	9.509957487	57.235241	218.0419026	32.58422644	15.96866351	16.61556293	27.25590556	22.74006522	27.25590556	22.74006522	1055.605792	169.1271328	6.316161606	76.60365426	494.2378863	30.84762151	494.2378863	30.84762151
-60.75	-18.25	16209	25.54484525	9.587824534	57.18522128	215.0133417	32.78449565	16.01823276	16.76626289	27.23541483	22.81033228	27.23541483	22.81033228	1082.834073	175.9855312	5.670504499	78.21211807	512.2038441	28.27091242	512.2038441	28.27091242
-60.25	-18.25	16331	25.46939794	9.743729495	57.4285168	211.8327002	32.92533479	15.9586255	16.96670929	27.1024726	22.76857783	27.12635159	22.76857783	1111.888652	182.6930908	5.003819621	79.83106996	531.3767484	25.48096994	301.4464754	25.48096994
-59.75	-18.25	16451	25.65715136	9.842161031	57.17884792	208.9430997	33.34267817	16.12973774	17.21294043	27.21181733	22.99036204	27.35203931	22.99036204	1138.332033	188.622415	4.603672166	81.03552101	548.8367738	23.63243417	306.457883	23.63243417
-59.25	-18.25	16567	26.08054752	9.878001722	56.50799623	208.5669524	33.95607799	16.47536308	17.48071491	27.57483923	23.41773399	27.84159559	23.41773399	1164.566537	193.5083807	4.012040536	82.37466322	566.0490108	21.03916943	312.4880324	21.03916943
-58.75	-18.25	16682	26.36749421	9.965764118	55.92591065	206.5225631	34.52200034	16.70241725	17.81958309	27.76513958	23.75100477	28.20147472	23.75100477	1190.688902	198.7045795	3.710062201	83.44956419	583.8096391	19.44092607	318.1042204	19.44092607
-58.25	-18.25	16797	26.53315734	10.06671037	56.33524622	198.6268672	34.93696675	17.06767347	17.86929328	27.79816841	24.02936573	28.38564673	24.02936573	1214.049917	203.581863	3.268207825	84.77243805	602.0530933	17.24047761	322.2915781	17.24047761
-57.75	-18.25	16912	26.5719177	10.19580357	56.84287332	191.2041136	35.24373896	17.30691948	17.93681948	27.70501226	24.17821632	28.44033875	24.17821632	1239.69098	208.8886926	2.926579614	86.05284519	621.9752838	15.39563063	327.0740569	15.39563063
-57.25	-18.25	17023	26.59134547	10.17669592	56.76393507	187.5965603	35.45382805	17.52572651	17.92810154	27.62554772	24.22610836	28.49326237	24.22610836	1264.237046	214.766419	2.696828335	87.13153589	641.5747307	14.216128	330.4306394	14.216128
-56.75	-18.25	17131	26.62265567	9.982395453	55.9115538	188.0510539	35.52638286	17.6724783	17.85390456	27.61412756	24.19232965	28.56032157	24.19232965	1290.565095	222.402128	2.334221344	88.2681483	661.9158973	12.66326604	334.1405018	12.66326604
-56.25	-18.25	17243	26.53487491	9.858283351	54.87171536	189.5289187	35.50479064	17.5387342	17.96605644	27.48776803	24.04379333	28.51062206	24.04379333	1315.892037	230.4793247	2.208928241	89.18804546	682.0451703	12.0437436	337.2825225	12.0437436
-55.75	-18.25	17353	26.30199002	9.895905331	55.05220281	191.0758334	35.33006829	17.35457444	17.97549385	27.22965433	23.79725349	28.30134161	23.79725349	1343.477537	238.4174932	2.03823067	90.09370311	702.8401833	11.26302752	342.4287938	11.26302752
-55.25	-18.25	17463	26.0028815	9.933106637	55.50689724	191.9002385	35.04189855	17.14663304	17.89526551	26.90263816	23.514926	28.0191621	23.514926	1376.230812	247.0768675	1.983676332	90.91335679	726.1374609	10.99964977	349.2182718	10.99964977
-54.75	-18.25	17571	25.32662165	9.917350828	55.79056364	193.9915259	34.32885986	16.55282359	17.77603627	26.24419149	22.83908993	27.34684398	22.83908993	1412.480891	256.8626396	1.967976829	91.63303394	750.6156281	10.80506089	356.9553509	10.80506089
-54.25	-18.25	17680	24.39674426	9.840609581	55.77066847	195.6538475	33.28319519	15.63841909	17.6447761	25.36361265	21.92060205	26.3950608	21.92060205	1453.463563	266.9824832	1.955656688	92.30159705	776.5157004	10.38832043	366.4450167	10.38832043
-53.75	-18.25	17790	23.40663592	9.817465859	55.48564665	200.8041521	32.242746	14.5490424	17.6937036	24.4586406	20.88648647	25.39891583	20.88648647	1486.599191	275.0489751	2.056119848	92.74120137	797.1892334	10.5483256	373.8903318	10.5483256
-53.25	-18.25	17901	22.73134791	9.877474978	55.05325215	215.0597687	31.56812873	13.62645482	17.94167391	23.96022989	19.99657493	24.77237237	19.99657493	1485.733638	272.8940036	2.118045009	92.80408973	795.2612408	10.34041685	373.1407894	10.34041685
-52.75	-18.25	18017	22.12505185	9.97153922	54.51871569	232.715898	31.03244873	12.74232745	18.29012128	23.55268373	19.12057188	24.23943232	19.12057188	1474.267458	267.8274909	2.244747409	92.77412987	787.0144141	10.43259771	370.1810159	10.43259771
-52.25	-18.25	18124	21.85485836	10.02112143	54.0093373	242.5788844	30.8417529	12.28732892	18.55442398	23.40357387	18.68874893	24.00174566	18.68874893	1451.736364	262.0495666	2.295868204	92.84874009	773.9665128	10.32841192	363.8774834	10.32841192
-51.75	-18.25	18230	22.03866714	10.00393188	53.83133046	243.4007278	31.03705442	12.45320781	18.58384661	23.61268552	18.83529013	24.18141066	18.83529013	1420.227223	258.069149	2.262784965	93.12954374	757.79156	9.916297627	355.108108	9.916297627
-51.25	-18.25	18334	22.22469947	9.872927699	53.36017993	245.6817831	31.1581039	12.6556781	18.5024258	23.82318574	18.96144981	24.38528872	18.96144981	1388.135871	254.388881	2.297575945	93.30601199	740.9436598	9.861858192	346.8615456	9.861858192
-50.75	-18.25	18441	22.42352916	9.952793598	53.41165888	247.4705423	31.46959846	12.83547661	18.63412185	24.04389376	19.11267967	24.58560641	19.11267967	1353.83829	250.5582734	2.284065321	93.66735507	724.3175519	9.65919781	337.5595303	9.65919781
-50.25	-18.25	18546	22.5335534	9.975190234	53.24332832	251.327961	31.64859033	12.9134914	18.73509893	24.18834149	19.14650547	24.71344316	19.14650547	1314.542251	246.005327	2.365349232	94.04101704	705.7882857	9.744410522	326.9944066	9.744410522
-49.75	-18.25	18649	22.58287254	9.847487228	53.12549332	253.113886	31.57127968	13.03500526	18.53627442	24.28925353	19.13468821	24.72892372	19.13468821	1273.314915	241.2641569	2.512806837	94.28924611	685.0507369	10.05522541	316.3645691	10.05522541
-49.25	-18.25	18749	22.5966327	9.643342476	53.23339961	252.3136298	31.3248002	13.20958955	18.11521065	24.35502961	19.12133406	24.66480432	19.12133406	1227.323515	234.7811109	2.903995817	94.43373249	661.8050409	11.01684509	303.3932359	11.01684509
-48.75	-18.25	18848	22.38384444	9.37463909	53.02103666	254.3236601	30.83127046	13.15029008	17.68098038	24.22900477	18.84630774	24.37350909	18.84630774	1188.025349	229.8014789	3.320294454	94.35912179	640.338663	12.19659875	293.1444688	12.19659875
-48.25	-18.25	18941	21.9711468	9.106763643	52.55858137	257.6808273	30.19703097	12.87014846	17.32688251	23.91233476	18.36866482	23.91233476	18.36866482	1148.258735	222.6045176	3.963238249	94.02353276	618.083539	13.94541983	618.083539	13.94541983
-47.75	-18.25	19033	21.62513529	8.729559186	51.8016655	260.7328603	29.56241271	12.71052368	16.85188903	23.66058871	17.96833403	23.66058871	17.96833403	1110.992733	215.4577121	4.874029599	93.37069648	596.1307666	16.52379827	596.1307666	16.52379827
-47.25	-18.25	19126	21.47329366	8.360515026	51.1464155	263.4473407	29.0555783	12.70933987	16.34623843	23.60463594	17.76256002	23.60463594	17.76256002	1071.552313	208.2515832	5.534964629	92.69642432	571.8762957	18.36780385	571.8762957	18.36780385
-46.75	-18.25	19217	21.63181828	7.978114138	50.45044829	264.3920302	28.79283084	12.97906821	15.81376263	23.82956392	17.89226762	23.82956392	17.89226762	1023.529452	199.0525874	6.452413204	91.90193969	543.8804749	20.8203073	543.8804749	20.8203073
-46.25	-18.25	19308	21.90062165	7.524880218	49.78410993	265.0015811	28.56950525	13.45448114	15.11502411	24.17356124	18.13936669	24.17356124	18.13936669	979.6122603	191.6305494	7.290729532	90.98086027	517.0618502	23.13934848	517.0618502	23.13934848
-45.75	-18.25	19399	21.72627888	7.767807728	51.04614009	266.222185	28.49840265	13.28117425	15.2172284	24.05923707	17.94703456	24.05923707	17.94703456	933.7231147	182.8106913	8.130059663	90.01009862	490.8673169	25.37608821	490.8673169	25.37608821
-45.25	-18.25	19489	21.62115914	7.961242043	52.29864711	267.4144576	28.46045377	13.23779987	15.2226539	24.01924003	17.82572853	24.01924003	17.82572853	894.6157406	174.8919019	9.681997364	88.13322812	466.021855	29.70765473	466.021855	29.70765473
-44.75	-18.25	19579	21.5790298	7.933490541	53.40271637	270.6153636	28.24374875	13.38778059	14.85596816	24.10025257	17.75685668	24.10025257	17.75685668	856.9715744	167.4058242	10.91612315	86.21871494	441.3224358	33.19062745	441.3224358	33.19062745
-44.25	-18.25	19668	21.61069323	7.843072169	54.37925201	277.063333	28.03369199	13.61077906	14.42291293	24.29931815	17.73531001	24.29931815	17.73531001	824.5723485	157.407703	13.69975842	82.0476072	414.7870659	41.23246594	414.7870659	41.23246594
-43.75	-18.25	19755	21.66191566	7.554824277	53.04728687	280.1468936	28.25863375	14.01695482	14.24167893	24.47455111	17.78689681	24.47455111	17.78689681	800.4602684	149.7645941	16.19803974	77.52597555	390.7152073	49.14560877	390.7152073	49.14560877
-43.25	-18.25	19843	21.32558599	7.270257917	52.38774542	277.8853869	27.99716372	14.11938017	13.87778355	24.1677946	17.52013576	24.1677946	17.52013576	793.3283383	141.5925359	19.92959256	70.56628829	369.1228584	61.75768541	369.1228584	61.75768541
-42.75	-18.25	19931	21.03728427	6.908913294	51.7781604	270.8937239	27.68167299	14.33837682	13.34329617	23.83614359	17.3599667	23.83614359	17.3599667	804.9187996	133.9714957	25.33320464	61.51431467	350.6825916	80.00228433	350.6825916	80.00228433
-42.25	-18.25	20016	21.00629262	6.567865718	51.17084762	261.8404441	27.58362697	14.74845612	12.83517085	23.74993827	17.49539228	23.74993827	17.49539228	831.3208021	128.2349081	30.90720788	52.96010899	337.1280231	98.94531122	337.1280231	98.94531122
-41.75	-18.25	20099	21.02591081	6.399876917	51.08248128	253.025759	27.56894764	15.04043149	12.52851615	23.71731112	17.68250774	23.71731112	17.68250774	865.0742112	119.9280395	36.6324544	44.45392533	324.9943687	120.2393677	324.9943687	120.2393677
-41.25	-18.25	20178	21.43829641	5.968357748	50.41053433	239.2160158	27.67340659	15.83390156	11.83950503	23.99942056	18.32365695	23.99942056	18.32365695	898.9891677	114.951351	40.68260971	38.09124403	313.7011896	140.0950672	313.7011896	140.0950672
-40.75	-18.25	20255	22.44082755	5.276712781	48.48416724	223.2266991	28.1039136	17.22054057	10.88337303	24.81511538	19.55191215	24.81511538	19.55191215	879.8039599	112.7546411	40.26592659	35.39804703	293.4513667	145.7918791	293.4513667	145.7918791
-40.25	-18.25	20329	23.50023034	4.229509268	44.87415038	202.8072916	28.26109436	18.83582562	9.42526874	24.33658668	20.89287457	25.61831668	20.89287457	853.5421223	109.246309	39.09121186	33.36693892	274.3200503	151.5141889	269.7041223	151.5141889
-39.75	-18.25	20399	24.14101727	3.181197723	39.69453894	184.2860237	28.10096247	20.08676755	8.01419492	25.08123659	23.63124137	26.02229322	21.82929789	807.5922527	104.1529526	36.63302157	33.23526949	270.076632	143.0602532	245.2057685	149.249599
-39.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-38.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-38.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-37.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-37.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-36.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-36.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-35.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-35.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-34.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-34.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-33.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-33.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-32.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-32.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-31.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-31.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-30.75	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-30.25	-18.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-89.75	-18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-89.25	-18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-88.75	-18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-88.25	-18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-87.75	-18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-87.25	-18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-86.75	-18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-86.25	-18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-85.75	-18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-85.25	-18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-84.75	-18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-84.25	-18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-83.75	-18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-83.25	-18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-82.75	-18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-82.25	-18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-81.75	-18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-81.25	-18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-80.75	-18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
