"","species","lon","lat"
"1937","Anodorhynchus hyacinthinus",-56.801023,-17.326052
"1938","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1939","Anodorhynchus hyacinthinus",-50.563545,-6.044285
"1940","Anodorhynchus hyacinthinus",-56.828118,-16.690037
"1941","Anodorhynchus hyacinthinus",-56.828118,-16.690037
"1942","Anodorhynchus hyacinthinus",-47.78639,-14.165708
"1943","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"1944","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"1945","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1946","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1947","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1948","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1949","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1950","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"1951","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1952","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1953","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1954","Anodorhynchus hyacinthinus",-56.675203,-16.504431
"1955","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1956","Anodorhynchus hyacinthinus",-55.965729,-20.095917
"1957","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"1958","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1959","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1960","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"1961","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"1962","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1963","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1964","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1965","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1966","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1967","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"1968","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"1969","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"1970","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"1971","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1972","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"1973","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"1974","Anodorhynchus hyacinthinus",-57.038612,-19.555665
"1975","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1976","Anodorhynchus hyacinthinus",-56.832447,-17.40896
"1977","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1978","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1979","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1980","Anodorhynchus hyacinthinus",-56.838127,-17.299221
"1981","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"1982","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1983","Anodorhynchus hyacinthinus",-56.30538,-19.951363
"1984","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"1985","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1986","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1987","Anodorhynchus hyacinthinus",-56.087017,-19.588499
"1988","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1989","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1990","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1991","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1992","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1993","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"1994","Anodorhynchus hyacinthinus",-55.965729,-20.095917
"1995","Anodorhynchus hyacinthinus",-57.472667,-22.261167
"1996","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"1997","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1998","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1999","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2000","Anodorhynchus hyacinthinus",-56.594948,-17.331064
"2001","Anodorhynchus hyacinthinus",-55.965729,-20.095917
"2002","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2003","Anodorhynchus hyacinthinus",-57.038612,-19.555665
"2004","Anodorhynchus hyacinthinus",-57.013164,-19.575277
"2005","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2006","Anodorhynchus hyacinthinus",-56.947467,-17.081739
"2007","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2008","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"2009","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"2010","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"2011","Anodorhynchus hyacinthinus",-56.832447,-17.40896
"2012","Anodorhynchus hyacinthinus",-56.832447,-17.40896
"2013","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2014","Anodorhynchus hyacinthinus",-56.087017,-19.588499
"2015","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2016","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"2017","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2018","Anodorhynchus hyacinthinus",-56.723865,-19.626282
"2019","Anodorhynchus hyacinthinus",-56.608054,-16.895862
"2020","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2021","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"2022","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2023","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2024","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2025","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2026","Anodorhynchus hyacinthinus",-56.30538,-19.951363
"2027","Anodorhynchus hyacinthinus",-56.069756,-19.64776
"2028","Anodorhynchus hyacinthinus",-56.594948,-17.331064
"2029","Anodorhynchus hyacinthinus",-56.087017,-19.588499
"2030","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2031","Anodorhynchus hyacinthinus",-57.472667,-22.261167
"2032","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2033","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2034","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2035","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2036","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2037","Anodorhynchus hyacinthinus",-49.85542,-6.53651
"2038","Anodorhynchus hyacinthinus",-56.894395,-16.943532
"2039","Anodorhynchus hyacinthinus",-55.964846,-20.09562
"2040","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2041","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2042","Anodorhynchus hyacinthinus",-54.837954,-19.314526
"2043","Anodorhynchus hyacinthinus",-49.855203,-6.536042
"2044","Anodorhynchus hyacinthinus",-55.987959,-9.246651
"2045","Anodorhynchus hyacinthinus",-55.964846,-20.09562
"2046","Anodorhynchus hyacinthinus",-46.38608,-13.520258
"2047","Anodorhynchus hyacinthinus",-56.589603,-16.388231
"2048","Anodorhynchus hyacinthinus",-54.997011,-19.352773
"2049","Anodorhynchus hyacinthinus",-54.837954,-19.314526
"2050","Anodorhynchus hyacinthinus",-55.964846,-20.09562
"2051","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2052","Anodorhynchus hyacinthinus",-56.77075,-16.64406
"2053","Anodorhynchus hyacinthinus",-57.848108,-16.687005
"2054","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"2055","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2056","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2057","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2058","Anodorhynchus hyacinthinus",-49.854782,-6.535312
"2059","Anodorhynchus hyacinthinus",-56.149117,-21.448835
"2060","Anodorhynchus hyacinthinus",-56.346685,-19.371646
"2061","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2062","Anodorhynchus hyacinthinus",-56.615379,-20.085772
"2063","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2064","Anodorhynchus hyacinthinus",-49.981828,-6.289449
"2065","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2066","Anodorhynchus hyacinthinus",-55.506921,-20.459263
"2067","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2068","Anodorhynchus hyacinthinus",-57.516131,-19.203376
"2069","Anodorhynchus hyacinthinus",-57.516131,-19.203376
"2070","Anodorhynchus hyacinthinus",-56.6754,-16.504663
"2071","Anodorhynchus hyacinthinus",-57.062284,-19.251695
"2072","Anodorhynchus hyacinthinus",-54.897491,-19.939134
"2073","Anodorhynchus hyacinthinus",-57.630372,-19.178085
"2074","Anodorhynchus hyacinthinus",-55.071389,-19.952222
"2075","Anodorhynchus hyacinthinus",-55.757761,-20.447281
"2076","Anodorhynchus hyacinthinus",-57.038065,-19.574812
"2077","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2078","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2079","Anodorhynchus hyacinthinus",-57.038065,-19.574812
"2080","Anodorhynchus hyacinthinus",-50.7125,-3.847
"2081","Anodorhynchus hyacinthinus",-55.502598,-20.457267
"2082","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2083","Anodorhynchus hyacinthinus",-55.846038,-20.308972
"2084","Anodorhynchus hyacinthinus",-56.215668,-20.004322
"2085","Anodorhynchus hyacinthinus",-56.349521,-20.218791
"2086","Anodorhynchus hyacinthinus",-56.530756,-20.862895
"2087","Anodorhynchus hyacinthinus",-50.518956,-6.729223
"2088","Anodorhynchus hyacinthinus",-56.194309,-2.503303
"2089","Anodorhynchus hyacinthinus",-56.193848,-2.505014
"2090","Anodorhynchus hyacinthinus",-56.194309,-2.503303
"2091","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2092","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2093","Anodorhynchus hyacinthinus",-56.57541,-20.224562
"2094","Anodorhynchus hyacinthinus",-56.193729,-2.506754
"2095","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2096","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2097","Anodorhynchus hyacinthinus",-56.673505,-16.410007
"2098","Anodorhynchus hyacinthinus",-56.150866,-19.577218
"2099","Anodorhynchus hyacinthinus",-55.964846,-20.09562
"2100","Anodorhynchus hyacinthinus",-51.059754,-6.531044
"2101","Anodorhynchus hyacinthinus",-56.008258,-9.258326
"2102","Anodorhynchus hyacinthinus",-55.92335,-16.4565
"2103","Anodorhynchus hyacinthinus",-55.964846,-20.09562
"2104","Anodorhynchus hyacinthinus",-55.964846,-20.09562
"2105","Anodorhynchus hyacinthinus",-56.047783,-9.314247
"2106","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"2107","Anodorhynchus hyacinthinus",-56.088218,-19.588339
"2108","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"2109","Anodorhynchus hyacinthinus",-56.74533,-16.50308
"2110","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2111","Anodorhynchus hyacinthinus",-56.711769,-16.51224
"2112","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2113","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2114","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"2115","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"2116","Anodorhynchus hyacinthinus",-56.717563,-16.533202
"2117","Anodorhynchus hyacinthinus",-50.480625,-5.87248
"2118","Anodorhynchus hyacinthinus",-56.735313,-16.620696
"2119","Anodorhynchus hyacinthinus",-56.838127,-17.299221
"2120","Anodorhynchus hyacinthinus",-56.716318,-16.530158
"2121","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2122","Anodorhynchus hyacinthinus",-57.88711,-21.70381
"2123","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"2124","Anodorhynchus hyacinthinus",-46.506253,-10.576532
"2125","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"2126","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2127","Anodorhynchus hyacinthinus",-56.718257,-17.314949
"2128","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2129","Anodorhynchus hyacinthinus",-56.857471,-16.748095
"2130","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2131","Anodorhynchus hyacinthinus",-56.74521,-16.50277
"2132","Anodorhynchus hyacinthinus",-56.857471,-16.748095
"2133","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2134","Anodorhynchus hyacinthinus",-50.480625,-5.87248
"2135","Anodorhynchus hyacinthinus",-50.480625,-5.87248
"2136","Anodorhynchus hyacinthinus",-56.77511,-17.36452
"2137","Anodorhynchus hyacinthinus",-56.67558,-16.47674
"2138","Anodorhynchus hyacinthinus",-56.088218,-19.588339
"2139","Anodorhynchus hyacinthinus",-56.949692,-17.07139
"2140","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"2141","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2142","Anodorhynchus hyacinthinus",-56.711769,-16.51224
"2143","Anodorhynchus hyacinthinus",-56.088218,-19.588339
"2144","Anodorhynchus hyacinthinus",-56.150866,-19.577218
"2145","Anodorhynchus hyacinthinus",-57.84441,-21.09977
"2146","Anodorhynchus hyacinthinus",-56.088218,-19.588339
"2147","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2148","Anodorhynchus hyacinthinus",-50.480625,-5.87248
"2149","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"2150","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2151","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2152","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2153","Anodorhynchus hyacinthinus",-56.088172,-19.588509
"2154","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"2155","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2156","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"2157","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2158","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2159","Anodorhynchus hyacinthinus",-56.711293,-16.512557
"2160","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2161","Anodorhynchus hyacinthinus",-56.857471,-16.748095
"2162","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2163","Anodorhynchus hyacinthinus",-55.786518,-19.25696
"2164","Anodorhynchus hyacinthinus",-56.088172,-19.588509
"2165","Anodorhynchus hyacinthinus",-56.711769,-16.51224
"2166","Anodorhynchus hyacinthinus",-56.778011,-17.363283
"2167","Anodorhynchus hyacinthinus",-56.621652,-16.378791
"2168","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2169","Anodorhynchus hyacinthinus",-57.051765,-19.320061
"2170","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2171","Anodorhynchus hyacinthinus",-56.711472,-16.512412
"2172","Anodorhynchus hyacinthinus",-56.744823,-16.502386
"2173","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2174","Anodorhynchus hyacinthinus",-56.778011,-17.363283
"2175","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2176","Anodorhynchus hyacinthinus",-56.711293,-16.512557
"2177","Anodorhynchus hyacinthinus",-56.857613,-16.748298
"2178","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2179","Anodorhynchus hyacinthinus",-56.711769,-16.51224
"2180","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2181","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2182","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2183","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2184","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2185","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2186","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2187","Anodorhynchus hyacinthinus",-56.731339,-17.308429
"2188","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2189","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2190","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2191","Anodorhynchus hyacinthinus",-56.857471,-16.748095
"2192","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2193","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2194","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2195","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2196","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2197","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2198","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2199","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2200","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2201","Anodorhynchus hyacinthinus",-56.589603,-16.388231
"2202","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2203","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2204","Anodorhynchus hyacinthinus",-55.965729,-20.095917
"2205","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2206","Anodorhynchus hyacinthinus",-55.786518,-19.25696
"2207","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2208","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2209","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2210","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2211","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2212","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2213","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2214","Anodorhynchus hyacinthinus",-56.752667,-16.59803
"2215","Anodorhynchus hyacinthinus",-55.805397,-20.037061
"2216","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2217","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"2218","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2219","Anodorhynchus hyacinthinus",-56.589603,-16.388231
"2220","Anodorhynchus hyacinthinus",-56.916649,-19.478556
"2221","Anodorhynchus hyacinthinus",-56.711769,-16.51224
"2222","Anodorhynchus hyacinthinus",-56.720264,-16.577987
"2223","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2224","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2225","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"2226","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2227","Anodorhynchus hyacinthinus",-56.842232,-16.700656
"2228","Anodorhynchus hyacinthinus",-56.615379,-20.085772
"2229","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2230","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2231","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2232","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2233","Anodorhynchus hyacinthinus",-55.965729,-20.095917
"2234","Anodorhynchus hyacinthinus",-57.05389,-19.43449
"2235","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2236","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2237","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2238","Anodorhynchus hyacinthinus",-56.842232,-16.700656
"2239","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2240","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2241","Anodorhynchus hyacinthinus",-56.711769,-16.51224
"2242","Anodorhynchus hyacinthinus",-57.182765,-15.076356
"2243","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2244","Anodorhynchus hyacinthinus",-56.710107,-16.54604
"2245","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2246","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2247","Anodorhynchus hyacinthinus",-56.842232,-16.700656
"2248","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2249","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"2250","Anodorhynchus hyacinthinus",-55.724802,-15.43634
"2251","Anodorhynchus hyacinthinus",-57.182765,-15.076356
"2252","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2253","Anodorhynchus hyacinthinus",-56.671085,-17.33378
"2254","Anodorhynchus hyacinthinus",-56.842232,-16.700656
"2255","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2256","Anodorhynchus hyacinthinus",-56.720264,-16.577987
"2257","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2258","Anodorhynchus hyacinthinus",-50.518956,-6.729223
"2259","Anodorhynchus hyacinthinus",-56.962288,-19.496641
"2260","Anodorhynchus hyacinthinus",-55.786518,-19.25696
"2261","Anodorhynchus hyacinthinus",-56.615379,-20.085772
"2262","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2263","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"2264","Anodorhynchus hyacinthinus",-56.790648,-17.33342
"2265","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2266","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2267","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2268","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"2269","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2270","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2271","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2272","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"2273","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2274","Anodorhynchus hyacinthinus",-57.019048,-19.576218
"2275","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"2276","Anodorhynchus hyacinthinus",-57.182765,-15.076356
"2277","Anodorhynchus hyacinthinus",-56.589603,-16.388231
"2278","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2279","Anodorhynchus hyacinthinus",-57.019048,-19.576218
"2280","Anodorhynchus hyacinthinus",-57.182765,-15.076356
"2281","Anodorhynchus hyacinthinus",-56.720264,-16.577987
"2282","Anodorhynchus hyacinthinus",-56.720264,-16.577987
"2283","Anodorhynchus hyacinthinus",-56.842232,-16.700656
"2284","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2285","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2286","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2287","Anodorhynchus hyacinthinus",-56.857471,-16.748095
"2288","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2289","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2290","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2291","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2292","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2293","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2294","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2295","Anodorhynchus hyacinthinus",-56.929161,-17.11743
"2296","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2297","Anodorhynchus hyacinthinus",-57.019048,-19.576218
"2298","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2299","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2300","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2301","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2302","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2303","Anodorhynchus hyacinthinus",-56.731339,-17.308429
"2304","Anodorhynchus hyacinthinus",-56.790648,-17.33342
"2305","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2306","Anodorhynchus hyacinthinus",-56.720264,-16.577987
"2307","Anodorhynchus hyacinthinus",-56.589603,-16.388231
"2308","Anodorhynchus hyacinthinus",-56.752667,-16.59803
"2309","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2310","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2311","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2312","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2313","Anodorhynchus hyacinthinus",-55.786518,-19.25696
"2314","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2315","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2316","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2317","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2318","Anodorhynchus hyacinthinus",-56.727305,-16.568985
"2319","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2320","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2321","Anodorhynchus hyacinthinus",-56.727305,-16.568985
"2322","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2323","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2324","Anodorhynchus hyacinthinus",-56.752667,-16.59803
"2325","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2326","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2327","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2328","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"2329","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2330","Anodorhynchus hyacinthinus",-56.752667,-16.59803
"2331","Anodorhynchus hyacinthinus",-56.752667,-16.59803
"2332","Anodorhynchus hyacinthinus",-57.019048,-19.576218
"2333","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2334","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2335","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2336","Anodorhynchus hyacinthinus",-56.752667,-16.59803
"2337","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2338","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2339","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2340","Anodorhynchus hyacinthinus",-56.77075,-16.64406
"2341","Anodorhynchus hyacinthinus",-55.965729,-20.095917
"2342","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"2343","Anodorhynchus hyacinthinus",-56.752667,-16.59803
"2344","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2345","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2346","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2347","Anodorhynchus hyacinthinus",-56.744823,-16.502386
"2348","Anodorhynchus hyacinthinus",-55.815605,-20.092218
"2349","Anodorhynchus hyacinthinus",-57.019048,-19.576218
"2350","Anodorhynchus hyacinthinus",-56.671085,-17.33378
"2351","Anodorhynchus hyacinthinus",-56.842232,-16.700656
"2352","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2353","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2354","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"2355","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2356","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"2357","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"2358","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2359","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2360","Anodorhynchus hyacinthinus",-57.182765,-15.076356
"2361","Anodorhynchus hyacinthinus",-56.842232,-16.700656
"2362","Anodorhynchus hyacinthinus",-56.720264,-16.577987
"2363","Anodorhynchus hyacinthinus",-56.752667,-16.59803
"2364","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2365","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"2366","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2367","Anodorhynchus hyacinthinus",-56.752667,-16.59803
"2368","Anodorhynchus hyacinthinus",-56.929161,-17.11743
"2369","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"2370","Anodorhynchus hyacinthinus",-56.589603,-16.388231
"2371","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"2372","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"2373","Anodorhynchus hyacinthinus",-56.752667,-16.59803
