	Longitude(x)	Latitude(y)	PD	SR	PSVs	SR	vars	aMRD	aMDR	aAGES
606	-67.5	6.5	0.45100852	4	0.740492764	4	0.002397872	17.25	23.82998965	0.038236502
607	-66.5	6.5	0.45100852	4	0.740492764	4	0.002397872	17.25	23.82998965	0.038236502
608	-65.5	6.5	0.45100852	4	0.740492764	4	0.002397872	17.25	23.82998965	0.038236502
609	-64.5	6.5	0.45100852	4	0.740492764	4	0.002397872	17.25	23.82998965	0.038236502
610	-63.5	6.5	0.45100852	4	0.740492764	4	0.002397872	17.25	23.82998965	0.038236502
611	-62.5	6.5	0.45100852	4	0.740492764	4	0.002397872	17.25	23.82998965	0.038236502
612	-61.5	6.5	0.500885745	5	0.691722894	5	0.00153918	17.2	23.03872135	0.037657928
613	-60.5	6.5	0.45100852	4	0.740492764	4	0.002397872	17.25	23.82998965	0.038236502
614	-59.5	6.5	0.45100852	4	0.740492764	4	0.002397872	17.25	23.74683736	0.038650635
615	-58.5	6.5	0.5849821	5	0.844295658	5	0.00153918	15.4	23.69547274	0.035816989
616	-57.5	6.5	0.50460008	4	0.89016262	4	0.002397872	15	24.65092889	0.035935328
617	-87.5	5.5	0.16939862	1	NA	1	NA	23	25.24550446	0.030224675
618	-77.5	5.5	1.268993241	14	0.863126011	14	0.00026572	16.85714286	23.13694343	0.037442925
619	-76.5	5.5	1.998939408	24	0.871553978	24	0.000121061	15.29166667	21.83891772	0.040606012
620	-75.5	5.5	1.316318463	15	0.847540764	15	0.000239324	16.06666667	21.19414785	0.041268344
621	-74.5	5.5	1.154877806	12	0.866296096	12	0.000337374	16.25	21.37362683	0.03918401
622	-73.5	5.5	0.900700918	8	0.915958101	8	0.000656137	14.375	23.66299181	0.032924316
623	-72.5	5.5	0.50460008	4	0.89016262	4	0.002397872	15.75	23.83186224	0.038284418
624	-71.5	5.5	0.45100852	4	0.740492764	4	0.002397872	17.25	23.74683736	0.038650635
625	-70.5	5.5	0.370626501	3	0.78032524	3	0.004459021	17.33333333	25.03790044	0.039752969
626	-69.5	5.5	0.370626501	3	0.78032524	3	0.004459021	17.33333333	25.03790044	0.039752969
627	-68.5	5.5	0.45100852	4	0.740492764	4	0.002397872	17.25	23.82998965	0.038236502
628	-67.5	5.5	0.500885745	5	0.691722894	5	0.00153918	17.2	23.03872135	0.037657928
629	-66.5	5.5	0.45100852	4	0.740492764	4	0.002397872	17.25	23.82998965	0.038236502
630	-65.5	5.5	0.5849821	5	0.844295658	5	0.00153918	15.6	23.50107179	0.035195022
631	-64.5	5.5	0.45100852	4	0.740492764	4	0.002397872	17.25	23.82998965	0.038236502
632	-63.5	5.5	0.45100852	4	0.740492764	4	0.002397872	17.25	23.82998965	0.038236502
633	-62.5	5.5	0.634859324	6	0.79448193	6	0.001092717	15.5	21.23268087	0.040689228
634	-61.5	5.5	0.45100852	4	0.740492764	4	0.002397872	17.25	23.82998965	0.038236502
635	-60.5	5.5	0.55380109	5	0.772715351	5	0.00153918	16.8	21.7740431	0.039540704
636	-59.5	5.5	0.55380109	5	0.772715351	5	0.00153918	16.8	21.7740431	0.039540704
637	-58.5	5.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.73249363	0.035769151
638	-57.5	5.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
639	-56.5	5.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
640	-55.5	5.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.73249363	0.035769151
641	-54.5	5.5	0.5849821	5	0.844295658	5	0.00153918	15.6	24.50241915	0.034302786
642	-53.5	5.5	0.249780639	2	0.599984114	2	0.012361281	16	18.57928026	0.031387236
643	-52.5	5.5	0.16939862	1	NA	1	NA	15	17.28491241	0.027430838
644	-81.5	4.5	0.16939862	1	NA	1	NA	7	9.672294225	0.091853029
645	-77.5	4.5	1.129902541	11	0.888505667	11	0.000387298	16.36363636	23.02076546	0.039253767
646	-76.5	4.5	1.831435829	21	0.876763506	21	0.0001462	14.9047619	22.401597	0.039526621
647	-75.5	4.5	0.967212381	10	0.881690369	10	0.000451789	15	24.94879629	0.034565702
648	-74.5	4.5	1.013240602	10	0.88646402	10	0.000451789	15.7	23.28478707	0.034946663
649	-73.5	4.5	0.833508594	8	0.893007268	8	0.000656137	12.75	23.14751297	0.02945857
650	-72.5	4.5	0.5849821	5	0.844295658	5	0.00153918	16	23.04021942	0.037696261
651	-71.5	4.5	0.370626501	3	0.78032524	3	0.004459021	17.33333333	25.03790044	0.039752969
652	-70.5	4.5	0.370626501	3	0.78032524	3	0.004459021	17.33333333	25.03790044	0.039752969
653	-69.5	4.5	0.370626501	3	0.78032524	3	0.004459021	17.33333333	25.03790044	0.039752969
654	-68.5	4.5	0.45100852	4	0.740492764	4	0.002397872	17.25	23.82998965	0.038236502
655	-67.5	4.5	0.45100852	4	0.740492764	4	0.002397872	17.25	23.82998965	0.038236502
656	-66.5	4.5	0.5849821	5	0.844295658	5	0.00153918	15.6	24.56894098	0.033971479
657	-65.5	4.5	0.5849821	5	0.844295658	5	0.00153918	15.6	24.56894098	0.033971479
658	-64.5	4.5	0.737651894	7	0.81144785	7	0.000827814	15.71428571	22.37160273	0.035471715
659	-63.5	4.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.78792849	0.035493062
660	-62.5	4.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.78792849	0.035493062
661	-61.5	4.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
662	-60.5	4.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
663	-59.5	4.5	0.728246011	6	0.912550819	6	0.001092717	14	23.33522132	0.033958946
664	-58.5	4.5	0.728246011	6	0.912550819	6	0.001092717	14	23.33522132	0.033958946
665	-57.5	4.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
666	-56.5	4.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.73249363	0.035769151
667	-55.5	4.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.73249363	0.035769151
668	-54.5	4.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.73249363	0.035769151
669	-53.5	4.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
670	-52.5	4.5	0.362181655	3	0.759314019	3	0.004459021	18.33333333	27.89161621	0.024659657
671	-81.5	3.5	0.16939862	1	NA	1	NA	7	9.672294225	0.091853029
672	-77.5	3.5	1.352853274	14	0.887347124	14	0.00026572	15.57142857	23.44104262	0.038224168
673	-76.5	3.5	1.521755394	16	0.886733382	16	0.000217265	15.125	21.73656917	0.040791353
674	-75.5	3.5	0.662404889	6	0.892403492	6	0.001092717	15.16666667	24.92943292	0.039581455
675	-74.5	3.5	0.734215689	6	0.928137304	6	0.001092717	13.66666667	24.80255683	0.032375486
676	-73.5	3.5	0.698416276	6	0.885976482	6	0.001092717	14.83333333	23.78764057	0.034232116
677	-72.5	3.5	0.50460008	4	0.89016262	4	0.002397872	15.25	25.65961191	0.034042574
678	-71.5	3.5	0.50460008	4	0.89016262	4	0.002397872	15.25	25.65961191	0.034042574
679	-70.5	3.5	0.588918341	5	0.864829851	5	0.00153918	16.6	24.6095429	0.035088673
680	-69.5	3.5	0.50460008	4	0.89016262	4	0.002397872	15.25	25.65961191	0.034042574
681	-68.5	3.5	0.50460008	4	0.89016262	4	0.002397872	15.25	25.65961191	0.034042574
682	-67.5	3.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.78792849	0.035493062
683	-66.5	3.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.78792849	0.035493062
684	-65.5	3.5	0.737651894	7	0.81144785	7	0.000827814	15.71428571	22.37160273	0.035471715
685	-64.5	3.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.78792849	0.035493062
686	-63.5	3.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.78792849	0.035493062
687	-62.5	3.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
688	-61.5	3.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
689	-60.5	3.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
690	-59.5	3.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.73249363	0.035769151
691	-58.5	3.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
692	-57.5	3.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
693	-56.5	3.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.73249363	0.035769151
694	-55.5	3.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.73249363	0.035769151
695	-54.5	3.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
696	-53.5	3.5	0.598947805	5	0.872316001	5	0.00153918	15.8	25.01649219	0.026798267
697	-52.5	3.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
698	-51.5	3.5	0.415773216	3	0.946326324	3	0.004459021	15.66666667	30.44198227	0.018515576
699	-78.5	2.5	1.032340588	12	0.853851263	12	0.000337374	17	25.00929094	0.031952601
700	-77.5	2.5	1.208623089	13	0.869730893	13	0.000297774	16.61538462	25.19256495	0.034245716
701	-76.5	2.5	0.856739563	8	0.892618481	8	0.000656137	16.125	28.06193305	0.033199009
702	-75.5	2.5	0.620781513	5	0.920817232	5	0.00153918	14.6	24.25811894	0.035468305
703	-74.5	2.5	0.618034256	5	0.918766636	5	0.00153918	14.4	24.57043906	0.034009812
704	-73.5	2.5	0.669300361	6	0.83928389	6	0.001092717	16.66666667	23.82022711	0.035131166
705	-72.5	2.5	0.588918341	5	0.864829851	5	0.00153918	16.6	24.6095429	0.035088673
706	-71.5	2.5	0.691710912	6	0.857385098	6	0.001092717	16.33333333	22.82176342	0.036424057
707	-70.5	2.5	0.691710912	6	0.857385098	6	0.001092717	16.33333333	22.82176342	0.036424057
708	-69.5	2.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
709	-68.5	2.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
710	-67.5	2.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.78792849	0.035493062
711	-66.5	2.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.78792849	0.035493062
712	-65.5	2.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.78792849	0.035493062
713	-64.5	2.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.78792849	0.035493062
714	-63.5	2.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
715	-62.5	2.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
716	-61.5	2.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.73249363	0.035769151
717	-60.5	2.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
718	-59.5	2.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
719	-58.5	2.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
720	-57.5	2.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
721	-56.5	2.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.73249363	0.035769151
722	-55.5	2.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
723	-54.5	2.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
724	-53.5	2.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
725	-52.5	2.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
726	-51.5	2.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
727	-50.5	2.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
728	-79.5	1.5	0.994862348	11	0.857267777	11	0.000387298	16.27272727	24.69141547	0.030754385
729	-78.5	1.5	1.425279837	17	0.857545269	17	0.000198596	15.23529412	22.53020968	0.037108504
730	-77.5	1.5	1.308191004	14	0.876191752	14	0.00026572	15.57142857	23.21993204	0.036754015
731	-76.5	1.5	0.620781513	5	0.920817232	5	0.00153918	14.6	24.25811894	0.035468305
732	-75.5	1.5	0.885527107	8	0.874550212	8	0.000656137	15.75	22.12724704	0.035970842
733	-74.5	1.5	0.691710912	6	0.857385098	6	0.001092717	16.33333333	22.82176342	0.036424057
734	-73.5	1.5	0.691710912	6	0.857385098	6	0.001092717	16.33333333	22.82176342	0.036424057
735	-72.5	1.5	0.691710912	6	0.857385098	6	0.001092717	16.33333333	22.82176342	0.036424057
736	-71.5	1.5	0.749486301	7	0.871048625	7	0.000827814	15	21.28517214	0.039474247
737	-70.5	1.5	0.77810721	8	0.85488917	8	0.000656137	14.125	20.86665807	0.03811758
738	-69.5	1.5	0.636013559	6	0.866654978	6	0.001092717	14	22.40972887	0.034648697
739	-68.5	1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
740	-67.5	1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
741	-66.5	1.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.78792849	0.035493062
742	-65.5	1.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.78792849	0.035493062
743	-64.5	1.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.78792849	0.035493062
744	-63.5	1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
745	-62.5	1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
746	-61.5	1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
747	-60.5	1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
748	-59.5	1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
749	-58.5	1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
750	-57.5	1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
751	-56.5	1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
752	-55.5	1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
753	-54.5	1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
754	-53.5	1.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
755	-52.5	1.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
756	-51.5	1.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
757	-50.5	1.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
758	-49.5	1.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
759	-80.5	0.5	0.63599706	6	0.823282727	6	0.001092717	16.83333333	18.837904	0.040641855
760	-79.5	0.5	1.22250931	14	0.866867024	14	0.00026572	15.85714286	22.69522122	0.034173336
761	-78.5	0.5	1.51894323	18	0.860177226	18	0.000182619	14.5	22.62661138	0.03690599
762	-77.5	0.5	1.134710327	12	0.884858726	12	0.000337374	14.66666667	24.51256108	0.035235527
763	-76.5	0.5	0.82986832	8	0.859712855	8	0.000656137	15.25	21.10873164	0.03895792
764	-75.5	0.5	0.82986832	8	0.859712855	8	0.000656137	15.25	21.10873164	0.03895792
765	-74.5	0.5	0.749486301	7	0.871048625	7	0.000827814	15	21.28517214	0.039474247
766	-73.5	0.5	0.749486301	7	0.871048625	7	0.000827814	15	21.28517214	0.039474247
767	-72.5	0.5	0.749486301	7	0.871048625	7	0.000827814	15	21.28517214	0.039474247
768	-71.5	0.5	0.84562599	8	0.883115173	8	0.000656137	14.125	20.18277771	0.04287118
769	-70.5	0.5	0.77810721	8	0.85488917	8	0.000656137	14.125	20.86665807	0.03811758
770	-69.5	0.5	0.665168039	6	0.881162555	6	0.001092717	13.83333333	21.43115635	0.039507777
771	-68.5	0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
772	-67.5	0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
773	-66.5	0.5	0.853833327	8	0.853842909	8	0.000656137	14.875	22.34832743	0.033916389
774	-65.5	0.5	0.853833327	8	0.853842909	8	0.000656137	14.875	22.34832743	0.033916389
775	-64.5	0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
776	-63.5	0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
777	-62.5	0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
778	-61.5	0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
779	-60.5	0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
780	-59.5	0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
781	-58.5	0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
782	-57.5	0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
783	-56.5	0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
784	-55.5	0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
785	-54.5	0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
786	-53.5	0.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
787	-52.5	0.5	0.598947805	5	0.872316001	5	0.00153918	15.8	25.01649219	0.026798267
788	-51.5	0.5	0.598947805	5	0.872316001	5	0.00153918	15.8	25.01649219	0.026798267
789	-50.5	0.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
790	-49.5	0.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
791	-80.5	-0.5	0.483556177	4	0.890820287	4	0.002397872	14.5	17.45460874	0.041485234
792	-79.5	-0.5	1.411678339	18	0.839100701	18	0.000182619	15.27777778	22.06700602	0.035453527
793	-78.5	-0.5	1.438245699	16	0.849376796	16	0.000217265	13.6875	21.60337866	0.038632131
794	-77.5	-0.5	0.970657064	9	0.903443293	9	0.00053761	13.77777778	20.46817469	0.038257327
795	-76.5	-0.5	0.82986832	8	0.859712855	8	0.000656137	15.25	21.10873164	0.03895792
796	-75.5	-0.5	0.82986832	8	0.859712855	8	0.000656137	15.25	21.10873164	0.03895792
797	-74.5	-0.5	0.749486301	7	0.871048625	7	0.000827814	15	21.28517214	0.039474247
798	-73.5	-0.5	0.749486301	7	0.871048625	7	0.000827814	15	21.28517214	0.039474247
799	-72.5	-0.5	0.749486301	7	0.871048625	7	0.000827814	15	21.28517214	0.039474247
800	-71.5	-0.5	0.749486301	7	0.871048625	7	0.000827814	15	21.28517214	0.039474247
801	-70.5	-0.5	0.77810721	8	0.85488917	8	0.000656137	14.125	20.86665807	0.03811758
802	-69.5	-0.5	0.665168039	6	0.881162555	6	0.001092717	13.83333333	21.43115635	0.039507777
803	-68.5	-0.5	0.665168039	6	0.881162555	6	0.001092717	13.83333333	21.43115635	0.039507777
804	-67.5	-0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
805	-66.5	-0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
806	-65.5	-0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
807	-64.5	-0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
808	-63.5	-0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
809	-62.5	-0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
810	-61.5	-0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
811	-60.5	-0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
812	-59.5	-0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
813	-58.5	-0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
814	-57.5	-0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
815	-56.5	-0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
816	-55.5	-0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
817	-54.5	-0.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
818	-53.5	-0.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
819	-52.5	-0.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
820	-51.5	-0.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
821	-50.5	-0.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
822	-49.5	-0.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
823	-48.5	-0.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
824	-47.5	-0.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
825	-46.5	-0.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
826	-80.5	-1.5	0.42077662	4	0.732692469	4	0.002397872	12.25	16.50616851	0.04405268
827	-79.5	-1.5	0.848914282	9	0.844329995	9	0.00053761	14	21.88804444	0.034611792
828	-78.5	-1.5	1.09438432	10	0.908339471	10	0.000451789	14.6	21.50766904	0.036658829
829	-77.5	-1.5	0.889819265	9	0.869530563	9	0.00053761	14.77777778	21.03419751	0.036230818
830	-76.5	-1.5	0.865211954	9	0.836547478	9	0.00053761	15.44444444	20.97150014	0.038556333
831	-75.5	-1.5	0.82986832	8	0.859712855	8	0.000656137	15.25	21.10873164	0.03895792
832	-74.5	-1.5	0.749486301	7	0.871048625	7	0.000827814	15	21.28517214	0.039474247
833	-73.5	-1.5	0.749486301	7	0.871048625	7	0.000827814	15	21.28517214	0.039474247
834	-72.5	-1.5	0.749486301	7	0.871048625	7	0.000827814	15	21.28517214	0.039474247
835	-71.5	-1.5	0.749486301	7	0.871048625	7	0.000827814	15	21.28517214	0.039474247
836	-70.5	-1.5	0.77810721	8	0.85488917	8	0.000656137	14.125	20.86665807	0.03811758
837	-69.5	-1.5	0.665168039	6	0.881162555	6	0.001092717	13.83333333	21.43115635	0.039507777
838	-68.5	-1.5	0.665168039	6	0.881162555	6	0.001092717	13.83333333	21.43115635	0.039507777
839	-67.5	-1.5	0.665168039	6	0.881162555	6	0.001092717	13.83333333	21.43115635	0.039507777
840	-66.5	-1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
841	-65.5	-1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
842	-64.5	-1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
843	-63.5	-1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
844	-62.5	-1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
845	-61.5	-1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
846	-60.5	-1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
847	-59.5	-1.5	0.62430404	6	0.860828197	6	0.001092717	14.33333333	27.05668471	0.031098423
848	-58.5	-1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
849	-57.5	-1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
850	-56.5	-1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
851	-55.5	-1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
852	-54.5	-1.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
853	-53.5	-1.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
854	-52.5	-1.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
855	-51.5	-1.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
856	-50.5	-1.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
857	-49.5	-1.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
858	-48.5	-1.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
859	-47.5	-1.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
860	-46.5	-1.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
861	-45.5	-1.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
862	-44.5	-1.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
863	-80.5	-2.5	0.373015637	3	0.839943214	3	0.004459021	12.33333333	14.95139683	0.048666489
864	-79.5	-2.5	0.48303205	4	0.860364912	4	0.002397872	12.5	19.57224565	0.039510485
865	-78.5	-2.5	1.009197341	9	0.909586295	9	0.00053761	14.77777778	22.92945574	0.032529088
866	-77.5	-2.5	0.992299952	10	0.883586969	10	0.000451789	14.4	20.48695821	0.037383834
867	-76.5	-2.5	0.741041455	7	0.868047022	7	0.000827814	15.42857143	22.50819319	0.033005685
868	-75.5	-2.5	0.82986832	8	0.859712855	8	0.000656137	15.25	21.10873164	0.03895792
869	-74.5	-2.5	0.82986832	8	0.859712855	8	0.000656137	15.25	21.10873164	0.03895792
870	-73.5	-2.5	0.865211954	9	0.836547478	9	0.00053761	15.44444444	20.97150014	0.038556333
871	-72.5	-2.5	0.82986832	8	0.859712855	8	0.000656137	15.25	21.10873164	0.03895792
872	-71.5	-2.5	0.749486301	7	0.871048625	7	0.000827814	15	21.28517214	0.039474247
873	-70.5	-2.5	0.749486301	7	0.871048625	7	0.000827814	15	21.28517214	0.039474247
874	-69.5	-2.5	0.665168039	6	0.881162555	6	0.001092717	13.83333333	21.43115635	0.039507777
875	-68.5	-2.5	0.665168039	6	0.881162555	6	0.001092717	13.83333333	21.43115635	0.039507777
876	-67.5	-2.5	0.665168039	6	0.881162555	6	0.001092717	13.83333333	21.43115635	0.039507777
877	-66.5	-2.5	0.665168039	6	0.881162555	6	0.001092717	13.83333333	21.43115635	0.039507777
878	-65.5	-2.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.73249363	0.035769151
879	-64.5	-2.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
880	-63.5	-2.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
881	-62.5	-2.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
882	-61.5	-2.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
883	-60.5	-2.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.73249363	0.035769151
884	-59.5	-2.5	0.704686059	7	0.850161085	7	0.000827814	14.71428571	26.03053662	0.031704882
885	-58.5	-2.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
886	-57.5	-2.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
887	-56.5	-2.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
